"Pr.SPAM","Pr.HAM","Class","Type"
3.86694443173175e-237,4.85557978612795e-166,FALSE,"EASYHAM"
1.98385561977971e-146,2.01185583706905e-94,FALSE,"EASYHAM"
5.89122389948387e-179,1.75731454841469e-97,FALSE,"EASYHAM"
6.7012409890517e-192,2.92846306867837e-128,FALSE,"EASYHAM"
1.95509597278429e-172,7.91620294175405e-94,FALSE,"EASYHAM"
1.5936332945411e-238,2.05165671295754e-138,FALSE,"EASYHAM"
1.22528807915844e-258,8.81902583491604e-178,FALSE,"EASYHAM"
7.44430265293102e-137,1.69827049228237e-98,FALSE,"EASYHAM"
3.27233388122849e-88,3.06849506910758e-71,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.69434598171071e-79,1.40796512870103e-59,FALSE,"EASYHAM"
1.07790826832096e-141,1.03756144488588e-119,FALSE,"EASYHAM"
2.18313287311194e-98,8.82617792507427e-62,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
7.448297472e-28,4.69864506719837e-15,FALSE,"EASYHAM"
7.448297472e-28,4.69864506719837e-15,FALSE,"EASYHAM"
7.448297472e-28,4.69864506719837e-15,FALSE,"EASYHAM"
3.42540939710229e-273,7.73329391235152e-201,FALSE,"EASYHAM"
3.4977236020106e-221,3.10112728925076e-148,FALSE,"EASYHAM"
0,2.93001397881954e-294,FALSE,"EASYHAM"
1.19225026947064e-211,2.47333200026426e-158,FALSE,"EASYHAM"
1.37335119982287e-119,3.64843126903087e-94,FALSE,"EASYHAM"
1.06913229205578e-255,2.04101144329916e-170,FALSE,"EASYHAM"
1.75466031456215e-108,1.28494843699929e-92,FALSE,"EASYHAM"
7.41614634240568e-225,1.09717195976592e-141,FALSE,"EASYHAM"
8.55872795600946e-237,5.70308468875188e-188,FALSE,"EASYHAM"
1.05930513362894e-261,5.95360109058102e-191,FALSE,"EASYHAM"
2.78976597378716e-235,4.17164199314824e-162,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.33897430621959e-178,3.57614672941363e-146,FALSE,"EASYHAM"
2.00426648054634e-96,3.20757535854045e-58,FALSE,"EASYHAM"
1.29384429135968e-318,1.34331123509584e-227,FALSE,"EASYHAM"
1.51388349805901e-305,4.85680312346075e-219,FALSE,"EASYHAM"
1.64333979011168e-249,1.61871540424351e-164,FALSE,"EASYHAM"
1.40013325928045e-121,1.31856672146875e-81,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.25360100419991e-118,6.95539159359459e-87,FALSE,"EASYHAM"
1.83411288716055e-69,1.66226890348403e-49,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.77259095068429e-232,3.00664795760077e-204,FALSE,"EASYHAM"
3.31688279277047e-143,1.22546022971198e-99,FALSE,"EASYHAM"
4.89768375713289e-297,2.52701662520056e-223,FALSE,"EASYHAM"
4.04803092313396e-152,3.93975328423907e-116,FALSE,"EASYHAM"
5.13337663883339e-240,7.17767139657895e-194,FALSE,"EASYHAM"
1.44416921234627e-163,8.58191633512601e-129,FALSE,"EASYHAM"
1.70307690427279e-93,6.35034404320676e-73,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
6.93439092900159e-238,3.18302470498756e-165,FALSE,"EASYHAM"
4.75225498832298e-41,4.39614522440525e-38,FALSE,"EASYHAM"
7.10683959647095e-140,2.4855581019657e-109,FALSE,"EASYHAM"
1.95539690167139e-93,4.6206243595198e-68,FALSE,"EASYHAM"
1.5167236462844e-304,2.84999797454621e-224,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
7.2150420875775e-167,3.31058327128117e-123,FALSE,"EASYHAM"
9.2279978237564e-119,7.5399709063621e-81,FALSE,"EASYHAM"
7.85816907521437e-132,2.96226412273603e-97,FALSE,"EASYHAM"
1.62525947927125e-211,4.7838418994215e-175,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.4053802722777e-94,9.04531637140341e-126,TRUE,"EASYHAM"
5.42182713139529e-74,2.28900346506123e-111,TRUE,"EASYHAM"
1.59609787551213e-229,5.88392216357614e-243,TRUE,"EASYHAM"
2.79120479343453e-102,7.46936157388697e-72,FALSE,"EASYHAM"
0,4.03258637110936e-269,FALSE,"EASYHAM"
6.144e-16,2.634153984e-12,FALSE,"EASYHAM"
7.98350165098002e-80,1.25563332475412e-51,FALSE,"EASYHAM"
1.07249011496638e-193,1.05823346693099e-135,FALSE,"EASYHAM"
1.85577523642368e-48,1.56036006029178e-29,FALSE,"EASYHAM"
5.26316323552815e-219,6.61800677353211e-148,FALSE,"EASYHAM"
0,1.75481616894033e-273,FALSE,"EASYHAM"
2.95391771950688e-233,6.91174808370226e-157,FALSE,"EASYHAM"
4.08160586882464e-119,8.50433080089365e-70,FALSE,"EASYHAM"
4.08160586882464e-119,8.50433080089365e-70,FALSE,"EASYHAM"
1.8271537187941e-210,1.43528124807618e-131,FALSE,"EASYHAM"
3.55715690272542e-172,3.36911545749818e-119,FALSE,"EASYHAM"
6.94980240152892e-271,4.75052422620951e-186,FALSE,"EASYHAM"
1.00991409847716e-222,3.57353852461623e-159,FALSE,"EASYHAM"
9.98701170582162e-230,4.17816545159693e-158,FALSE,"EASYHAM"
6.5651775671536e-300,8.3745807333844e-233,FALSE,"EASYHAM"
4.3277858340746e-250,1.04890110220871e-213,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.06791255089529e-107,4.037005626766e-70,FALSE,"EASYHAM"
1.33223197642702e-187,3.64821249069707e-118,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.84294818525742e-150,2.22165313071393e-111,FALSE,"EASYHAM"
7.98769987877622e-78,2.31608470608466e-66,FALSE,"EASYHAM"
4.02771254463857e-67,2.12586815422417e-46,FALSE,"EASYHAM"
1.19640475379952e-168,2.25326923776929e-120,FALSE,"EASYHAM"
3.57158628956227e-311,3.00225250512957e-213,FALSE,"EASYHAM"
1.48311156691069e-243,8.3588009847551e-151,FALSE,"EASYHAM"
1.85577523642368e-48,1.56036006029178e-29,FALSE,"EASYHAM"
1.53831633519057e-127,4.12052183359791e-81,FALSE,"EASYHAM"
5.00542655513073e-63,3.56735640835032e-44,FALSE,"EASYHAM"
1.60845550271594e-85,2.44627422456214e-42,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
6.90465007652326e-92,2.29173560409923e-59,FALSE,"EASYHAM"
3.42941931701285e-288,1.18280023553803e-232,FALSE,"EASYHAM"
2.77084957778205e-134,1.62443888721834e-86,FALSE,"EASYHAM"
1.86255279123712e-215,1.43428989196014e-154,FALSE,"EASYHAM"
8.18050738137677e-184,1.06578427479182e-122,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.83630464767259e-158,5.96011186895389e-117,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
8.13690466846842e-267,2.0982877954954e-197,FALSE,"EASYHAM"
1.49405580215841e-91,5.75052638461384e-58,FALSE,"EASYHAM"
1.53636833840799e-305,1.86877811979786e-227,FALSE,"EASYHAM"
7.7794578422434e-224,5.92438068921979e-181,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
8.12040401301518e-316,1.04505574517014e-260,FALSE,"EASYHAM"
1.73194630382601e-80,1.40156025452935e-62,FALSE,"EASYHAM"
7.39011923332301e-84,3.74351205722233e-62,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.23425204227865e-294,7.12667919806217e-265,FALSE,"EASYHAM"
6.31343941372095e-102,5.46276492392582e-64,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.68063659456321e-196,2.84956650955564e-154,FALSE,"EASYHAM"
6.52201026459579e-104,2.23418866781145e-68,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.99494551896155e-123,2.19244317531289e-76,FALSE,"EASYHAM"
2.21517352336608e-197,7.5617491960716e-177,FALSE,"EASYHAM"
3.78113393417171e-174,9.44892413969253e-116,FALSE,"EASYHAM"
4.121756762112e-36,5.4199042629835e-32,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
9.86002203447709e-267,8.98267235322287e-213,FALSE,"EASYHAM"
1.22854621240268e-294,2.35772155875125e-218,FALSE,"EASYHAM"
1.0277912567595e-113,2.5200891851471e-90,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.58166845304297e-79,3.44469454689919e-40,FALSE,"EASYHAM"
1.01061676239876e-160,2.07689068387945e-138,FALSE,"EASYHAM"
7.5045576588669e-273,9.03562335851364e-215,FALSE,"EASYHAM"
3.82723807451198e-98,4.53964189542759e-69,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
7.42841860211368e-168,1.62314344120637e-120,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
2.49922427327948e-164,6.66187698467037e-155,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
4.14546518354604e-288,0,TRUE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,2.18405819745822e-230,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
9.87770684086148e-266,4.35207045354119e-260,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
7.32028731832314e-149,2.68752021724701e-135,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,2.74488732476584e-284,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
7.23205656435504e-193,1.90573885891732e-146,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
4.90889031527999e-307,0,TRUE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
3.91923262170745e-220,7.72363078780678e-192,FALSE,"HARDHAM"
9.91100014364475e-286,0,TRUE,"HARDHAM"
1.106956146306e-179,3.7962753635339e-172,FALSE,"HARDHAM"
8.79180659521122e-228,5.34337779613037e-220,FALSE,"HARDHAM"
7.23934161417184e-259,1.58995265488172e-319,TRUE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
3.88263689221024e-244,2.3208875476946e-199,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
2.64135095502815e-86,1.26035744094983e-84,FALSE,"HARDHAM"
5.26250649152529e-259,0,TRUE,"HARDHAM"
5.22885405706338e-270,0,TRUE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
9.10630363356941e-251,0,TRUE,"HARDHAM"
6.92133371908741e-281,2.56336546861859e-244,FALSE,"HARDHAM"
3.50760350137367e-301,0,TRUE,"HARDHAM"
2.72997163557955e-56,2.35581277794158e-57,TRUE,"HARDHAM"
2.41043400769716e-136,3.4150723508342e-125,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
9.09893617021045e-97,4.13383355109591e-140,TRUE,"HARDHAM"
2.12173348625922e-154,7.29072313737757e-134,FALSE,"HARDHAM"
3.77960219068554e-321,5.7636150463403e-297,FALSE,"HARDHAM"
5.99681987060184e-208,2.80135683069235e-166,FALSE,"HARDHAM"
1.11909796221713e-273,1.29702936867053e-241,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,2.54902224217812e-273,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
1.02909414893346e-90,3.57858462652655e-88,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,2.54902224217812e-273,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
1.02909414893346e-90,3.57858462652655e-88,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
9.09893617021045e-97,4.13383355109591e-140,TRUE,"HARDHAM"
2.12173348625922e-154,7.29072313737757e-134,FALSE,"HARDHAM"
3.77960219068554e-321,5.7636150463403e-297,FALSE,"HARDHAM"
5.99681987060184e-208,2.80135683069235e-166,FALSE,"HARDHAM"
1.11909796221713e-273,1.29702936867053e-241,FALSE,"HARDHAM"
0,0,FALSE,"HARDHAM"
7.72106760656969e-281,0,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
2.57753603194333e-208,1.7606828423392e-284,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.97537523437883e-288,8.52793041307807e-250,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
4.442021626341e-125,3.8270231618284e-180,TRUE,"SPAM"
1.22780537797313e-128,2.81057377811054e-137,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
1.93489319290343e-148,2.44892695755307e-181,TRUE,"SPAM"
2.00697478473197e-88,1.34473712720075e-117,TRUE,"SPAM"
0,0,FALSE,"SPAM"
8.82442296802459e-132,2.49795363702782e-205,TRUE,"SPAM"
2.16970323648324e-105,6.17850253414724e-185,TRUE,"SPAM"
4.86772434309068e-149,1.15556434487411e-195,TRUE,"SPAM"
0,0,FALSE,"SPAM"
6.77257756644829e-278,0,TRUE,"SPAM"
1.65184330864146e-162,1.18921070661568e-167,TRUE,"SPAM"
2.79307777689318e-112,2.09843875686706e-121,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
4.5286279185687e-311,0,TRUE,"SPAM"
3.3603029146568e-108,5.40852247171182e-115,TRUE,"SPAM"
0,0,FALSE,"SPAM"
3.83734311186336e-62,2.46002638944343e-76,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.79272492577319e-74,1.75462831335947e-99,TRUE,"SPAM"
1.14411305974918e-146,3.35332385098251e-231,TRUE,"SPAM"
6.09573976777983e-98,1.4586228831193e-121,TRUE,"SPAM"
3.25655646430772e-307,0,TRUE,"SPAM"
1.36944992161625e-99,1.65946109535849e-129,TRUE,"SPAM"
1.36944992161625e-99,1.65946109535849e-129,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.35857222203512e-94,1.85978645012745e-107,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
7.42347691782976e-114,5.94866556719146e-143,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.97335740524421e-87,1.24509476095739e-121,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
1.21572640526297e-214,1.62143772920288e-220,TRUE,"SPAM"
1.21572640526297e-214,1.62143772920288e-220,TRUE,"SPAM"
1.04021498884856e-76,6.1804761147843e-106,TRUE,"SPAM"
1.04021498884856e-76,6.1804761147843e-106,TRUE,"SPAM"
1.34483277496916e-119,3.39535705889923e-148,TRUE,"SPAM"
0,0,FALSE,"SPAM"
6.98240677191837e-83,6.3949156884469e-142,TRUE,"SPAM"
9.20679309820588e-256,1.08853790680568e-304,TRUE,"SPAM"
1.95799318638907e-179,1.85031278723082e-202,TRUE,"SPAM"
5.75283962402139e-57,4.34361926427586e-89,TRUE,"SPAM"
6.95147231511178e-98,7.9302215212105e-124,TRUE,"SPAM"
2.71329245529908e-89,9.99180755983521e-114,TRUE,"SPAM"
1.86843016225665e-54,1.87614480586029e-54,FALSE,"SPAM"
6.27645107331269e-94,4.19001854238991e-107,TRUE,"SPAM"
5.08024019710905e-139,1.96183141431288e-154,TRUE,"SPAM"
2.38551693860529e-244,8.46046344258979e-311,TRUE,"SPAM"
4.47761449651074e-117,2.63854545937072e-137,TRUE,"SPAM"
3.13822553665635e-99,2.61457157045131e-106,TRUE,"SPAM"
6.52783313694038e-110,1.79574794907849e-151,TRUE,"SPAM"
6.52783313694038e-110,1.79574794907849e-151,TRUE,"SPAM"
4.47761449651074e-117,2.63854545937072e-137,TRUE,"SPAM"
4.47761449651074e-117,2.63854545937072e-137,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
3.68439141396438e-94,4.70591216543599e-111,TRUE,"SPAM"
4.37913603851387e-80,5.86272748932608e-111,TRUE,"SPAM"
4.63116898188793e-198,7.06560809789337e-318,TRUE,"SPAM"
4.47761449651074e-117,2.63854545937072e-137,TRUE,"SPAM"
1.60263947218712e-247,0,TRUE,"SPAM"
3.7124743693108e-302,0,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
2.44299662664672e-179,3.51193537278211e-238,TRUE,"SPAM"
2.19856467859467e-158,3.14687558481179e-194,TRUE,"SPAM"
2.44363833633411e-131,6.91924331460933e-167,TRUE,"SPAM"
4.88727667266821e-136,1.38606636911245e-176,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.50540597801131e-92,2.58196263359581e-147,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
7.6344442444604e-248,3.86117521105593e-256,TRUE,"SPAM"
0,0,FALSE,"SPAM"
6.72674790491169e-112,4.88403358604426e-164,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
1.22576110216139e-120,1.27984541979608e-141,TRUE,"SPAM"
3.06440275540346e-118,1.06653784983007e-138,TRUE,"SPAM"
6.48846704657271e-78,4.92462051740374e-95,TRUE,"SPAM"
7.72663460526958e-135,7.40980263564741e-154,TRUE,"SPAM"
1.02143258779609e-188,3.5146615312046e-218,TRUE,"SPAM"
1.02143258779609e-188,3.5146615312046e-218,TRUE,"SPAM"
4.02093952860923e-145,2.7340170403456e-187,TRUE,"SPAM"
8.16875137331373e-90,9.99406976208258e-109,TRUE,"SPAM"
1.10429149640949e-181,5.87291443196416e-283,TRUE,"SPAM"
4.89123317641508e-204,2.18861443912591e-314,TRUE,"SPAM"
4.87060145499327e-274,0,TRUE,"SPAM"
2.17904909218452e-61,8.19572265848299e-79,TRUE,"SPAM"
1.42534997285901e-125,3.33456780965258e-140,TRUE,"SPAM"
1.15543726920855e-87,1.81530369564625e-109,TRUE,"SPAM"
1.15543726920855e-87,1.81530369564625e-109,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
1.09158029745101e-114,5.75543772890151e-165,TRUE,"SPAM"
0,0,FALSE,"SPAM"
5.10392386115616e-93,5.88826451852564e-112,TRUE,"SPAM"
3.33233686639552e-99,4.43887128115983e-131,TRUE,"SPAM"
0,0,FALSE,"SPAM"
1.09158029745101e-114,5.75543772890151e-165,TRUE,"SPAM"
3.95039261326508e-147,4.37713766997769e-185,TRUE,"SPAM"
1.95596547216727e-59,3.43712480912264e-94,TRUE,"SPAM"
3.95039261326508e-147,4.37713766997769e-185,TRUE,"SPAM"
0,0,FALSE,"SPAM"
2.77737546692667e-85,7.27568278679612e-104,TRUE,"SPAM"
1.11095018677067e-87,7.27568278679612e-110,TRUE,"SPAM"
1.61453655582623e-75,2.16341134888917e-116,TRUE,"SPAM"
2.71948964063431e-294,0,TRUE,"SPAM"
8.73145829779205e-137,5.90894062904533e-150,TRUE,"SPAM"
3.33233686639552e-99,4.43887128115983e-131,TRUE,"SPAM"
7.71537717901555e-72,6.21737804263953e-89,TRUE,"SPAM"
1.07555667779873e-70,5.31895481468131e-79,TRUE,"SPAM"
1.07555667779873e-70,5.31895481468131e-79,TRUE,"SPAM"
6.72674790491169e-112,4.88403358604426e-164,TRUE,"SPAM"
1.01669276791006e-271,0,TRUE,"SPAM"
1.48213008614667e-204,7.90713211230373e-251,TRUE,"SPAM"
1.98382314016375e-195,5.50337025936169e-260,TRUE,"SPAM"
1.98382314016375e-195,5.50337025936169e-260,TRUE,"SPAM"
2.84596778484411e-162,3.91638602026814e-194,TRUE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
0,0,FALSE,"SPAM"
8.0933097639326e-253,0,TRUE,"SPAM"
2.03555046086594e-321,0,TRUE,"SPAM"
8.0933097639326e-253,0,TRUE,"SPAM"
1.16124528115706e-140,9.01548126527338e-183,TRUE,"SPAM"
0,0,FALSE,"SPAM"
4.24345744845855e-78,3.42950572831996e-95,TRUE,"SPAM"
4.20109385552019e-100,1.12098881212317e-163,TRUE,"SPAM"
3.99345533378612e-98,5.76619426573892e-126,TRUE,"SPAM"
1.54456011987806e-257,1.06333887907768e-272,TRUE,"SPAM"
3.41631017841371e-139,3.00598955969313e-265,TRUE,"SPAM"
3.41631017841371e-139,3.00598955969313e-265,TRUE,"SPAM"
3.41631017841371e-139,3.00598955969313e-265,TRUE,"SPAM"
8.2659945253413e-258,4.51131971829469e-276,TRUE,"SPAM"
8.2659945253413e-258,4.51131971829469e-276,TRUE,"SPAM"
9.04237242236042e-187,4.42179584389851e-294,TRUE,"SPAM"
4.94050385979647e-98,4.26039644930703e-199,TRUE,"SPAM"
2.13337650083925e-139,7.77438161962781e-263,TRUE,"SPAM"
3.586769944576e-16,1.95998984643281e-18,TRUE,"SPAM"
2.07183607996305e-126,3.35063786855675e-132,TRUE,"SPAM"
2.07183607996305e-114,3.35063786855675e-120,TRUE,"SPAM"
