"","timebyday","timestamp","season","pm2.5","Iws","Is","Ir","DEWP","TEMP","PRES","cbwd_data"
"666","2014-10-28",16371,"Autumn",67.5416666666667,2.78958333333333,0,0,2.125,9.125,1027.125,"NE"
"667","2014-10-29",16372,"Autumn",130.5,2.99333333333333,0,0,5.33333333333333,10.7083333333333,1024,"cv"
"668","2014-10-30",16373,"Autumn",190.291666666667,1.655,0,0.125,7.20833333333333,12.2083333333333,1022.58333333333,"cv"
"669","2014-10-31",16374,"Autumn",186.833333333333,2.71708333333333,0,0.166666666666667,9.5,13.0833333333333,1020.45833333333,"cv"
"670","2014-11-01",16375,"Autumn",50.2916666666667,27.5458333333333,0,0,-0.625,11.6666666666667,1019.29166666667,"NW"
"671","2014-11-02",16376,"Autumn",7.66666666666667,160.823333333333,0,0,-10,10.8333333333333,1022.875,"NW"
"672","2014-11-03",16377,"Autumn",25.375,4.44833333333333,0,0,-4.125,9.58333333345833,1020.125,"cv"
"673","2014-11-04",16378,"Autumn",124.291666666667,3.03333333333333,0,0,0.5,6.95833333333333,1015.625,"cv"
"674","2014-11-05",16379,"Autumn",79.875,13.1495833333333,0,0,-3.70833333333333,11.125,1017.66666666667,"NW"
"675","2014-11-06",16380,"Autumn",13.8260869565217,20.2126086956522,0,0,-8.73913043478261,7.04347826086957,1029.47826086957,"cv"
"676","2014-11-07",16381,"Autumn",52.875,2.265,0,0,-4.08333333333333,4.66666666666667,1031.70833333333,"cv"
"677","2014-11-08",16382,"Autumn",78.3333333333333,5.01041666666667,0,0,-1.95833333333333,4.83333333333333,1027.79166666667,"cv"
"678","2014-11-09",16383,"Autumn",65,7.525,0,0,-3.875,6.08333333333333,1025.375,"NW"
"679","2014-11-10",16384,"Autumn",79.6666666666667,5.36625,0,0,-3.70833333333333,7.04166666666667,1021.5,"cv"
"680","2014-11-11",16385,"Autumn",49.3333333333333,54.9691666666667,0,0,-5.875,8.58333333333333,1018.58333333333,"NW"
"681","2014-11-12",16386,"Autumn",6.41666666666667,211.0475,0,0,-17.75,5.45833333333333,1025.33333333333,"NW"
"682","2014-11-13",16387,"Autumn",25.695652173913,10.1639130434783,0,0,-12.1304347826087,5.39130434782609,1025.08695652174,"cv"
"683","2014-11-14",16388,"Autumn",42.2083333333333,7.00666666666667,0,0,-10.2083333333333,4.70833333333333,1026.375,"cv"
"684","2014-11-15",16389,"Autumn",168.166666666667,2.99666666666667,0,0,-5.375,4.08333333333333,1027.66666666667,"NW"
"685","2014-11-16",16390,"Autumn",122.375,28.6629166666667,0,0,-4.875,6.16666666666667,1026.04166666667,"NW"
"686","2014-11-17",16391,"Autumn",23.8333333333333,30.63875,0,0,-8.91666666666667,6.29166666666667,1030.58333333333,"NW"
"687","2014-11-18",16392,"Autumn",85.1666666666667,5.84708333333333,0,0,-6.75,4.16666666666667,1029.04166666667,"NW"
"688","2014-11-19",16393,"Autumn",319.875,1.50666666666667,0,0,-2.04166666666667,2.625,1023,"cv"
"689","2014-11-20",16394,"Autumn",331.904761904762,2.74285714285714,0,0,-0.428571428571429,3.23809523809524,1017.2380952381,"cv"
"690","2014-11-21",16395,"Autumn",78.1333333333333,6.19933333333333,0,0,-8.86666666666667,9,1021.26666666667,"NW"
"691","2014-11-22",16396,"Autumn",44.3333333333333,12.1495833333333,0,0,-8.875,5.08333333333333,1026.75,"cv"
"692","2014-11-23",16397,"Autumn",128.041666666667,4.19166666666667,0,0,0.208333333333333,3.66666666666667,1025.5,"cv"
"693","2014-11-24",16398,"Autumn",96.125,8.53166666666667,0,0,-7.08333333333333,3.95833333333333,1026.83333333333,"cv"
"694","2014-11-25",16399,"Autumn",173.166666666667,4.05666666666667,0,0,-1.58333333333333,3.20833333333333,1020.66666666667,"cv"
"695","2014-11-26",16400,"Autumn",302.166666666667,2.30541666666667,0,0,-0.25,2.75,1016.41666666667,"cv"
"696","2014-11-27",16401,"Autumn",80.4166666666667,9.51791666666667,0,0,-12.6666666666667,5.5,1023.70833333333,"cv"
"697","2014-11-28",16402,"Autumn",95.375,13.6154166666667,0,0,-5.5,4.75,1020.79166666667,"cv"
"698","2014-11-29",16403,"Autumn",301.541666666667,3.61125,0,0.0416666666666667,0.0416666666666667,1.95833333333333,1020.66666666667,"cv"
"699","2014-11-30",16404,"Autumn",91.4166666666667,65.9070833333333,0,0,-12.9166666666667,3.5,1023.29166666667,"NW"
"700","2014-12-01",16405,"Winter",15.0416666666667,299.7625,0,0,-22.375,-3.54166666666667,1031.75,"NW"
"701","2014-12-02",16406,"Winter",51.7916666666667,38.07125,0,0,-19.5,-5,1027.83333333333,"cv"
"702","2014-12-03",16407,"Winter",25.375,53.0804166666667,0,0,-22.25,-2.79166666666667,1026.625,"NW"
"703","2014-12-04",16408,"Winter",9.20833333333333,60.9245833333333,0,0,-22.4166666666667,-2,1027.375,"NW"
"704","2014-12-05",16409,"Winter",38.7727272727273,13.9368181818182,0,0,-20.0909090909091,-3.31818181818182,1027.40909090909,"NW"
"705","2014-12-06",16410,"Winter",70.5416666666667,4.21083333333333,0,0,-16.5416666666667,-1.95833333333333,1026.29166666667,"cv"
"706","2014-12-07",16411,"Winter",55.25,26.03875,0,0,-12.875,0.916666666666667,1026.75,"NW"
"707","2014-12-08",16412,"Winter",49.2222222222222,9.28944444444445,0,0,-13.9444444444444,-2.05555555555556,1033.5,"NW"
"708","2014-12-09",16413,"Winter",348.538461538462,2.57769230769231,0,0,-7.61538461538461,-0.769230769230769,1031.69230769231,"cv"
"709","2014-12-10",16414,"Winter",142.958333333333,37.2441666666667,0.0416666666666667,0,-12.0416666666667,-0.25,1028,"NW"
"710","2014-12-11",16415,"Winter",24.7916666666667,63.7754166666667,0,0,-17.0416666666667,0.0416666666666667,1031.29166666667,"NW"
"711","2014-12-12",16416,"Winter",13.7083333333333,62.4270833333333,0,0,-18.7916666666667,-0.791666666666667,1027.95833333333,"NW"
"712","2014-12-13",16417,"Winter",46.5833333333333,3.2,0,0,-15.6666666666667,-2.91666666666667,1028.125,"cv"
"713","2014-12-14",16418,"Winter",100.75,4.24833333333333,0,0,-14.875,-1.625,1026.04166666667,"cv"
"714","2014-12-15",16419,"Winter",88.75,67.0691666666667,0,0,-16.5416666666667,-0.75,1028.25,"NW"
"715","2014-12-16",16420,"Winter",11.125,247.548333333333,0,0,-19.4583333333333,-3.29166666666667,1031.29166666667,"NW"
"716","2014-12-17",16421,"Winter",97.7083333333333,29.8708333333333,0,0,-16,-2.91666666666667,1028.70833333333,"cv"
"717","2014-12-18",16422,"Winter",169.25,4.7675,0,0,-10.0833333333333,-3.41666666666667,1028.29166666667,"cv"
"718","2014-12-19",16423,"Winter",77.6666666666667,72.0654166666667,0,0,-14.4166666666667,-0.291666666666667,1024.83333333333,"NW"
"719","2014-12-20",16424,"Winter",10.2666666666667,243.710666666667,0,0,-18.5333333333333,-2.73333333333333,1030.46666666667,"NW"
"720","2014-12-21",16425,"Winter",18.5,304.145,0,0,-18.5416666666667,-1.70833333333333,1027.54166666667,"NW"
"721","2014-12-22",16426,"Winter",95.25,4.31625,0,0,-13.375,-0.75,1023.33333333333,"cv"
"722","2014-12-23",16427,"Winter",101.875,10.9733333333333,0,0,-13.1666666666667,-0.166666666666667,1020.875,"NW"
"723","2014-12-24",16428,"Winter",14.125,26.39,0,0,-14.4166666666667,0.833333333333333,1031.5,"NW"
"724","2014-12-25",16429,"Winter",27,24.6416666666667,0,0,-13.125,0.5,1033.08333333333,"cv"
"725","2014-12-26",16430,"Winter",170.25,2.0425,0,0,-9.58333333333333,-2.79166666666667,1031.70833333333,"cv"
"726","2014-12-27",16431,"Winter",238.666666666667,9.27833333333333,0,0,-9.66666666666667,-1.79166666666667,1027.83333333333,"NW"
"727","2014-12-28",16432,"Winter",197.375,10.94875,0,0,-10.7916666666667,1.58333333333333,1019.95833333333,"NW"
"728","2014-12-29",16433,"Winter",159,8,0,0,-12.3333333333333,0.75,1013.75,"NW"
"729","2014-12-30",16434,"Winter",46.0833333333333,9.77833333333333,0,0,-13.9166666666667,1.875,1019.125,"cv"
"730","2014-12-31",16435,"Winter",10.0416666666667,167.458333333333,0,0,-21.7916666666667,-1.91666666666667,1032.125,"NW"
