"","timebyday","year","month","day","hour","season","pm2.5","cbwd","Iws","Is","Ir","DEWP","TEMP","PRES","quality"
"13873","2013-11-6",2013,11,6,20,4,12,"NW",98.36,0,0,-15,13,1020,"good"
"13874","2013-11-6",2013,11,6,21,4,8,"NW",106.41,0,0,-13,11,1021,"good"
"13875","2013-11-6",2013,11,6,22,4,6,"NW",111.33,0,0,-12,10,1022,"good"
"13876","2013-11-6",2013,11,6,23,4,8,"NW",116.25,0,0,-12,10,1022,"good"
"13877","2013-11-7",2013,11,7,0,4,10,"NW",122.06,0,0,-12,10,1022,"good"
"13878","2013-11-7",2013,11,7,1,4,7,"NW",125.19,0,0,-11,8,1022,"good"
"13879","2013-11-7",2013,11,7,2,4,7,"NW",132.34,0,0,-12,9,1022,"good"
"13880","2013-11-7",2013,11,7,3,4,8,"NW",138.15,0,0,-11,8,1022,"good"
"13881","2013-11-7",2013,11,7,4,4,7,"NW",142.17,0,0,-11,7,1022,"good"
"13882","2013-11-7",2013,11,7,5,4,8,"NW",146.19,0,0,-11,7,1022,"good"
"13883","2013-11-7",2013,11,7,6,4,15,"cv",0.89,0,0,-9,5,1022,"good"
"13884","2013-11-7",2013,11,7,7,4,15,"NW",0.89,0,0,-7,1,1022,"good"
"13885","2013-11-7",2013,11,7,8,4,27,"cv",0.89,0,0,-7,6,1023,"good"
"13886","2013-11-7",2013,11,7,9,4,20,"cv",1.78,0,0,-11,11,1023,"good"
"13887","2013-11-7",2013,11,7,10,4,17,"cv",3.57,0,0,-12,11,1023,"good"
"13888","2013-11-7",2013,11,7,11,4,18,"NW",3.13,0,0,-15,12,1022,"good"
"13889","2013-11-7",2013,11,7,12,4,24,"SE",4.02,0,0,-14,14,1021,"good"
"13890","2013-11-7",2013,11,7,13,4,27,"SE",8.94,0,0,-15,14,1020,"good"
"13891","2013-11-7",2013,11,7,14,4,38,"SE",13.86,0,0,-15,14,1019,"good"
"13892","2013-11-7",2013,11,7,15,4,31,"SE",19.67,0,0,-14,14,1019,"good"
"13893","2013-11-7",2013,11,7,16,4,35,"SE",23.69,0,0,-13,14,1018,"good"
"13894","2013-11-7",2013,11,7,17,4,51,"SE",26.82,0,0,-11,10,1018,"moderate"
"13895","2013-11-7",2013,11,7,18,4,56,"SE",28.61,0,0,-9,10,1019,"moderate"
"13896","2013-11-7",2013,11,7,19,4,66,"cv",0.89,0,0,-5,6,1019,"moderate"
"13897","2013-11-7",2013,11,7,20,4,89,"NE",0.89,0,0,-5,5,1019,"moderate"
"13898","2013-11-7",2013,11,7,21,4,108,"cv",0.89,0,0,-5,5,1020,"unhealthy"
"13899","2013-11-7",2013,11,7,22,4,112,"cv",1.78,0,0,-5,4,1020,"unhealthy"
"13900","2013-11-7",2013,11,7,23,4,118,"cv",2.67,0,0,-6,4,1020,"unhealthy"
"13901","2013-11-8",2013,11,8,0,4,164,"NW",0.89,0,0,-6,2,1020,"unhealthy"
"13902","2013-11-8",2013,11,8,1,4,196,"cv",0.45,0,0,-4,2,1021,"unhealthy"
"13903","2013-11-8",2013,11,8,2,4,188,"cv",1.34,0,0,-4,2,1021,"unhealthy"
"13904","2013-11-8",2013,11,8,3,4,217,"NW",1.79,0,0,-6,0,1021,"unhealthy"
"13905","2013-11-8",2013,11,8,4,4,174,"NW",3.58,0,0,-4,1,1021,"unhealthy"
"13906","2013-11-8",2013,11,8,5,4,167,"NW",4.47,0,0,-4,0,1021,"unhealthy"
"13907","2013-11-8",2013,11,8,6,4,151,"cv",0.45,0,0,-4,0,1021,"unhealthy"
"13908","2013-11-8",2013,11,8,7,4,138,"NW",0.89,0,0,-4,0,1021,"unhealthy"
"13909","2013-11-8",2013,11,8,8,4,121,"NE",0.89,0,0,-3,1,1022,"unhealthy"
"13910","2013-11-8",2013,11,8,9,4,123,"NW",1.79,0,0,-2,6,1022,"unhealthy"
"13911","2013-11-8",2013,11,8,10,4,110,"NW",3.58,0,0,-4,9,1022,"unhealthy"
"13912","2013-11-8",2013,11,8,11,4,109,"cv",0.89,0,0,-5,10,1021,"unhealthy"
"13913","2013-11-8",2013,11,8,12,4,128,"SE",1.79,0,0,-3,12,1020,"unhealthy"
"13914","2013-11-8",2013,11,8,13,4,143,"cv",0.89,0,0,-3,13,1020,"unhealthy"
"13915","2013-11-8",2013,11,8,14,4,159,"SE",3.13,0,0,-4,14,1019,"unhealthy"
"13916","2013-11-8",2013,11,8,15,4,164,"cv",0.89,0,0,-3,14,1019,"unhealthy"
"13917","2013-11-8",2013,11,8,16,4,175,"SE",0.89,0,0,-4,13,1018,"unhealthy"
"13918","2013-11-8",2013,11,8,17,4,177,"cv",0.89,0,0,-2,11,1019,"unhealthy"
"13919","2013-11-8",2013,11,8,18,4,191,"SE",0.89,0,0,-1,7,1019,"unhealthy"
"13920","2013-11-8",2013,11,8,19,4,178,"cv",0.45,0,0,-1,7,1020,"unhealthy"
"13921","2013-11-8",2013,11,8,20,4,195,"cv",0.9,0,0,0,7,1020,"unhealthy"
"13922","2013-11-8",2013,11,8,21,4,181,"cv",1.79,0,0,0,8,1020,"unhealthy"
"13923","2013-11-8",2013,11,8,22,4,169,"cv",2.68,0,0,1,8,1021,"unhealthy"
"13924","2013-11-8",2013,11,8,23,4,173,"cv",3.13,0,0,0,7,1021,"unhealthy"
"13925","2013-11-9",2013,11,9,0,4,178,"cv",4.02,0,0,0,6,1021,"unhealthy"
"13926","2013-11-9",2013,11,9,1,4,170,"NW",1.79,0,0,-1,6,1021,"unhealthy"
"13927","2013-11-9",2013,11,9,2,4,160,"NW",3.58,0,0,-1,5,1021,"unhealthy"
"13928","2013-11-9",2013,11,9,3,4,161,"NW",5.37,0,0,0,5,1021,"unhealthy"
"13929","2013-11-9",2013,11,9,4,4,164,"cv",0.89,0,0,-1,6,1022,"unhealthy"
"13930","2013-11-9",2013,11,9,5,4,171,"cv",1.78,0,0,0,5,1021,"unhealthy"
"13931","2013-11-9",2013,11,9,6,4,178,"NW",0.89,0,0,-1,5,1021,"unhealthy"
"13932","2013-11-9",2013,11,9,7,4,176,"NW",2.68,0,0,0,6,1022,"unhealthy"
"13933","2013-11-9",2013,11,9,8,4,179,"NW",6.7,0,0,0,7,1022,"unhealthy"
"13934","2013-11-9",2013,11,9,9,4,175,"NW",10.72,0,0,0,9,1023,"unhealthy"
"13935","2013-11-9",2013,11,9,10,4,179,"NW",13.85,0,0,-1,11,1022,"unhealthy"
"13936","2013-11-9",2013,11,9,11,4,148,"NW",16.98,0,0,-1,12,1023,"unhealthy"
"13937","2013-11-9",2013,11,9,12,4,118,"NW",21,0,0,-3,14,1022,"unhealthy"
"13938","2013-11-9",2013,11,9,13,4,79,"NE",3.13,0,0,-5,15,1022,"moderate"
"13939","2013-11-9",2013,11,9,14,4,115,"NW",4.92,0,0,-7,16,1022,"unhealthy"
"13940","2013-11-9",2013,11,9,15,4,46,"NE",3.13,0,0,-8,15,1022,"good"
"13941","2013-11-9",2013,11,9,16,4,32,"NW",1.79,0,0,-7,14,1023,"good"
"13942","2013-11-9",2013,11,9,17,4,20,"NW",4.92,0,0,-7,12,1024,"good"
"13943","2013-11-9",2013,11,9,18,4,6,"NW",10.73,0,0,-11,13,1025,"good"
"13944","2013-11-9",2013,11,9,19,4,6,"NW",20.56,0,0,-13,13,1027,"good"
"13945","2013-11-9",2013,11,9,20,4,7,"NW",33.52,0,0,-13,11,1028,"good"
"13946","2013-11-9",2013,11,9,21,4,13,"NW",40.67,0,0,-13,10,1030,"good"
"13947","2013-11-9",2013,11,9,22,4,8,"NW",53.63,0,0,-17,9,1030,"good"
"13948","2013-11-9",2013,11,9,23,4,6,"NW",63.46,0,0,-22,7,1031,"good"
"13949","2013-11-10",2013,11,10,0,4,8,"NW",72.4,0,0,-28,6,1032,"good"
"13950","2013-11-10",2013,11,10,1,4,6,"NW",81.34,0,0,-27,3,1033,"good"
"13951","2013-11-10",2013,11,10,2,4,3,"NW",91.17,0,0,-31,2,1034,"good"
"13952","2013-11-10",2013,11,10,3,4,4,"NW",102.35,0,0,-30,1,1034,"good"
"13953","2013-11-10",2013,11,10,4,4,3,"NW",110.4,0,0,-30,1,1033,"good"
"13954","2013-11-10",2013,11,10,5,4,3,"NW",116.21,0,0,-28,0,1033,"good"
"13955","2013-11-10",2013,11,10,6,4,6,"NW",124.26,0,0,-28,1,1032,"good"
"13956","2013-11-10",2013,11,10,7,4,8,"NW",130.07,0,0,-28,1,1032,"good"
"13957","2013-11-10",2013,11,10,8,4,9,"NW",138.12,0,0,-28,2,1033,"good"
"13958","2013-11-10",2013,11,10,9,4,10,"NW",145.27,0,0,-28,3,1032,"good"
"13959","2013-11-10",2013,11,10,10,4,14,"NW",152.42,0,0,-30,5,1032,"good"
"13960","2013-11-10",2013,11,10,11,4,9,"NW",159.57,0,0,-31,7,1030,"good"
"13961","2013-11-10",2013,11,10,12,4,5,"NW",167.62,0,0,-30,8,1028,"good"
"13962","2013-11-10",2013,11,10,13,4,6,"NW",177.45,0,0,-30,8,1027,"good"
"13963","2013-11-10",2013,11,10,14,4,5,"NW",187.28,0,0,-27,10,1025,"good"
"13964","2013-11-10",2013,11,10,15,4,12,"NW",196.22,0,0,-26,10,1024,"good"
"13965","2013-11-10",2013,11,10,16,4,9,"NW",204.27,0,0,-26,10,1024,"good"
"13966","2013-11-10",2013,11,10,17,4,17,"NW",210.08,0,0,-24,10,1024,"good"
"13967","2013-11-10",2013,11,10,18,4,46,"SE",4.92,0,0,-22,9,1025,"good"
"13968","2013-11-10",2013,11,10,19,4,53,"SE",8.94,0,0,-21,8,1025,"moderate"
"13969","2013-11-10",2013,11,10,20,4,72,"NW",4.92,0,0,-19,8,1026,"moderate"
"13970","2013-11-10",2013,11,10,21,4,78,"NE",1.79,0,0,-18,3,1027,"moderate"
"13971","2013-11-10",2013,11,10,22,4,56,"NW",3.13,0,0,-16,3,1028,"moderate"
"13972","2013-11-10",2013,11,10,23,4,16,"cv",0.89,0,0,-15,3,1029,"good"
"13973","2013-11-11",2013,11,11,0,4,14,"NW",1.79,0,0,-12,1,1030,"good"
"13974","2013-11-11",2013,11,11,1,4,25,"NW",3.58,0,0,-13,1,1030,"good"
"13975","2013-11-11",2013,11,11,2,4,20,"cv",0.89,0,0,-13,2,1031,"good"
"13976","2013-11-11",2013,11,11,3,4,23,"NW",3.13,0,0,-12,1,1031,"good"
"13977","2013-11-11",2013,11,11,4,4,21,"NW",4.92,0,0,-14,1,1031,"good"
"13978","2013-11-11",2013,11,11,5,4,24,"NW",6.71,0,0,-10,0,1031,"good"
"13979","2013-11-11",2013,11,11,6,4,15,"NW",8.5,0,0,-11,-2,1030,"good"
"13980","2013-11-11",2013,11,11,7,4,17,"NW",10.29,0,0,-11,-1,1031,"good"
"13981","2013-11-11",2013,11,11,8,4,26,"cv",0.45,0,0,-11,7,1031,"good"
"13982","2013-11-11",2013,11,11,9,4,23,"NW",3.13,0,0,-12,8,1031,"good"
"13983","2013-11-11",2013,11,11,10,4,27,"NW",7.15,0,0,-16,11,1031,"good"
"13984","2013-11-11",2013,11,11,11,4,20,"NW",10.28,0,0,-17,12,1030,"good"
"13985","2013-11-11",2013,11,11,12,4,14,"NW",14.3,0,0,-16,12,1028,"good"
"13986","2013-11-11",2013,11,11,13,4,15,"SE",4.02,0,0,-16,13,1027,"good"
"13987","2013-11-11",2013,11,11,14,4,38,"SE",8.04,0,0,-16,13,1026,"good"
"13988","2013-11-11",2013,11,11,15,4,38,"SE",12.96,0,0,-14,13,1025,"good"
"13989","2013-11-11",2013,11,11,16,4,42,"SE",18.77,0,0,-14,12,1025,"good"
"13990","2013-11-11",2013,11,11,17,4,48,"SE",23.69,0,0,-14,10,1024,"good"
"13991","2013-11-11",2013,11,11,18,4,52,"SE",25.48,0,0,-13,7,1025,"moderate"
"13992","2013-11-11",2013,11,11,19,4,66,"SE",27.27,0,0,-11,7,1024,"moderate"
"13993","2013-11-11",2013,11,11,20,4,76,"cv",0.89,0,0,-9,4,1025,"moderate"
"13994","2013-11-11",2013,11,11,21,4,81,"SE",0.89,0,0,-8,2,1025,"moderate"
"13995","2013-11-11",2013,11,11,22,4,87,"SE",1.78,0,0,-6,2,1025,"moderate"
"13996","2013-11-11",2013,11,11,23,4,98,"cv",0.89,0,0,-6,2,1025,"moderate"
"13997","2013-11-12",2013,11,12,0,4,103,"NE",1.79,0,0,-7,1,1025,"unhealthy"
"13998","2013-11-12",2013,11,12,1,4,125,"cv",0.89,0,0,-7,0,1025,"unhealthy"
"13999","2013-11-12",2013,11,12,2,4,123,"NW",0.89,0,0,-6,-1,1026,"unhealthy"
"14000","2013-11-12",2013,11,12,3,4,135,"cv",0.89,0,0,-5,0,1025,"unhealthy"
"14001","2013-11-12",2013,11,12,4,4,150,"NW",1.79,0,0,-6,-1,1025,"unhealthy"
"14002","2013-11-12",2013,11,12,5,4,102,"NW",5.81,0,0,-7,-1,1025,"unhealthy"
"14003","2013-11-12",2013,11,12,6,4,89,"NW",8.94,0,0,-7,-1,1025,"moderate"
"14004","2013-11-12",2013,11,12,7,4,58,"NW",12.07,0,0,-7,1,1026,"moderate"
"14005","2013-11-12",2013,11,12,8,4,45,"NW",13.86,0,0,-6,4,1026,"good"
"14006","2013-11-12",2013,11,12,9,4,52,"NW",15.65,0,0,-7,8,1026,"moderate"
"14007","2013-11-12",2013,11,12,10,4,45,"NE",1.79,0,0,-9,11,1027,"good"
"14008","2013-11-12",2013,11,12,11,4,38,"NE",4.92,0,0,-9,13,1026,"good"
"14009","2013-11-12",2013,11,12,12,4,18,"cv",1.79,0,0,-10,15,1025,"good"
"14010","2013-11-12",2013,11,12,13,4,25,"NW",1.79,0,0,-10,16,1024,"good"
"14011","2013-11-12",2013,11,12,14,4,24,"NE",1.79,0,0,-10,15,1023,"good"
"14012","2013-11-12",2013,11,12,15,4,15,"NE",4.92,0,0,-9,15,1023,"good"
"14013","2013-11-12",2013,11,12,16,4,14,"cv",0.89,0,0,-10,14,1023,"good"
"14014","2013-11-12",2013,11,12,17,4,17,"cv",1.78,0,0,-9,11,1023,"good"
"14015","2013-11-12",2013,11,12,18,4,36,"SE",0.89,0,0,-6,7,1023,"good"
"14016","2013-11-12",2013,11,12,19,4,49,"SE",2.68,0,0,-5,7,1024,"good"
"14017","2013-11-12",2013,11,12,20,4,55,"SE",4.47,0,0,-7,8,1024,"moderate"
"14018","2013-11-12",2013,11,12,21,4,54,"SE",6.26,0,0,-7,8,1025,"moderate"
"14019","2013-11-12",2013,11,12,22,4,73,"SE",8.05,0,0,-6,5,1025,"moderate"
"14020","2013-11-12",2013,11,12,23,4,82,"cv",0.89,0,0,-5,4,1025,"moderate"
"14021","2013-11-13",2013,11,13,0,4,76,"SE",1.79,0,0,-5,4,1025,"moderate"
"14022","2013-11-13",2013,11,13,1,4,90,"SE",3.58,0,0,-4,4,1025,"moderate"
"14023","2013-11-13",2013,11,13,2,4,106,"SE",4.47,0,0,-4,3,1024,"unhealthy"
"14024","2013-11-13",2013,11,13,3,4,124,"cv",0.89,0,0,-3,3,1024,"unhealthy"
"14025","2013-11-13",2013,11,13,4,4,123,"cv",1.78,0,0,-3,2,1023,"unhealthy"
"14026","2013-11-13",2013,11,13,5,4,128,"SE",0.89,0,0,-2,3,1023,"unhealthy"
"14027","2013-11-13",2013,11,13,6,4,132,"NW",0.89,0,0,-3,1,1023,"unhealthy"
"14028","2013-11-13",2013,11,13,7,4,155,"NE",0.89,0,0,-2,2,1023,"unhealthy"
"14029","2013-11-13",2013,11,13,8,4,163,"NE",1.78,0,0,-2,3,1023,"unhealthy"
"14030","2013-11-13",2013,11,13,9,4,157,"cv",0.89,0,0,-1,5,1023,"unhealthy"
"14031","2013-11-13",2013,11,13,10,4,160,"cv",1.78,0,0,-1,6,1023,"unhealthy"
"14032","2013-11-13",2013,11,13,11,4,185,"SE",0.89,0,0,-2,7,1022,"unhealthy"
"14033","2013-11-13",2013,11,13,12,4,189,"cv",0.89,0,0,-1,8,1021,"unhealthy"
"14034","2013-11-13",2013,11,13,13,4,198,"cv",1.78,0,0,-2,8,1020,"unhealthy"
"14035","2013-11-13",2013,11,13,14,4,216,"cv",2.67,0,0,-2,9,1019,"unhealthy"
"14036","2013-11-13",2013,11,13,15,4,225,"cv",3.56,0,0,-1,9,1019,"unhealthy"
"14037","2013-11-13",2013,11,13,16,4,248,"SE",0.89,0,0,-1,9,1018,"unhealthy"
"14038","2013-11-13",2013,11,13,17,4,270,"NE",0.89,0,0,0,7,1018,"unhealthy"
"14039","2013-11-13",2013,11,13,18,4,296,"NW",1.79,0,0,-1,5,1018,"unhealthy"
"14040","2013-11-13",2013,11,13,19,4,283,"cv",0.45,0,0,0,5,1019,"unhealthy"
"14041","2013-11-13",2013,11,13,20,4,261,"cv",0.9,0,0,0,4,1019,"unhealthy"
"14042","2013-11-13",2013,11,13,21,4,264,"cv",1.79,0,0,0,4,1019,"unhealthy"
"14043","2013-11-13",2013,11,13,22,4,282,"NW",3.13,0,0,-1,4,1019,"unhealthy"
"14044","2013-11-13",2013,11,13,23,4,252,"NW",4.92,0,0,-1,5,1019,"unhealthy"
"14045","2013-11-14",2013,11,14,0,4,252,"NW",6.71,0,0,-2,4,1019,"unhealthy"
"14046","2013-11-14",2013,11,14,1,4,211,"NW",9.84,0,0,-4,2,1019,"unhealthy"
"14047","2013-11-14",2013,11,14,2,4,199,"NW",12.97,0,0,-3,2,1019,"unhealthy"
"14048","2013-11-14",2013,11,14,3,4,235,"NW",14.76,0,0,-3,3,1019,"unhealthy"
"14049","2013-11-14",2013,11,14,4,4,114,"NW",18.78,0,0,-2,2,1019,"unhealthy"
"14050","2013-11-14",2013,11,14,5,4,23,"NW",20.57,0,0,-5,0,1019,"good"
"14051","2013-11-14",2013,11,14,6,4,18,"NW",22.36,0,0,-5,4,1019,"good"
"14052","2013-11-14",2013,11,14,7,4,19,"NW",25.49,0,0,-8,4,1019,"good"
"14053","2013-11-14",2013,11,14,8,4,14,"cv",1.79,0,0,-9,7,1020,"good"
"14054","2013-11-14",2013,11,14,9,4,23,"NW",4.92,0,0,-11,10,1020,"good"
"14055","2013-11-14",2013,11,14,10,4,21,"NW",8.94,0,0,-12,11,1020,"good"
"14056","2013-11-14",2013,11,14,11,4,14,"NW",14.75,0,0,-14,13,1019,"good"
"14057","2013-11-14",2013,11,14,12,4,24,"NW",23.69,0,0,-15,13,1018,"good"
"14058","2013-11-14",2013,11,14,13,4,22,"NW",31.74,0,0,-15,14,1018,"good"
"14059","2013-11-14",2013,11,14,14,4,24,"NW",39.79,0,0,-15,14,1017,"good"
"14060","2013-11-14",2013,11,14,15,4,27,"NW",48.73,0,0,-16,14,1017,"good"
"14061","2013-11-14",2013,11,14,16,4,27,"NW",55.88,0,0,-16,14,1017,"good"
"14062","2013-11-14",2013,11,14,17,4,69,"NW",59.9,0,0,-16,13,1017,"moderate"
"14063","2013-11-14",2013,11,14,18,4,64,"SE",3.13,0,0,-12,12,1018,"moderate"
"14064","2013-11-14",2013,11,14,19,4,65,"SE",6.26,0,0,-11,11,1018,"moderate"
"14065","2013-11-14",2013,11,14,20,4,65,"cv",0.89,0,0,-9,7,1018,"moderate"
"14066","2013-11-14",2013,11,14,21,4,76,"cv",2.68,0,0,-10,9,1019,"moderate"
"14067","2013-11-14",2013,11,14,22,4,72,"SE",1.79,0,0,-10,10,1019,"moderate"
"14068","2013-11-14",2013,11,14,23,4,78,"NW",1.79,0,0,-10,9,1019,"moderate"
"14069","2013-11-15",2013,11,15,0,4,81,"NE",1.79,0,0,-6,2,1019,"moderate"
"14070","2013-11-15",2013,11,15,1,4,88,"SE",0.89,0,0,-6,2,1019,"moderate"
"14071","2013-11-15",2013,11,15,2,4,93,"cv",0.89,0,0,-6,0,1019,"moderate"
"14072","2013-11-15",2013,11,15,3,4,106,"cv",1.78,0,0,-6,1,1019,"unhealthy"
"14073","2013-11-15",2013,11,15,4,4,108,"NW",0.89,0,0,-6,-1,1019,"unhealthy"
"14074","2013-11-15",2013,11,15,5,4,115,"NW",2.68,0,0,-6,-2,1019,"unhealthy"
"14075","2013-11-15",2013,11,15,6,4,145,"NW",4.47,0,0,-6,-2,1018,"unhealthy"
"14076","2013-11-15",2013,11,15,7,4,164,"cv",0.45,0,0,-5,-1,1019,"unhealthy"
"14077","2013-11-15",2013,11,15,8,4,272,"SE",1.79,0,0,-5,0,1019,"unhealthy"
"14078","2013-11-15",2013,11,15,9,4,172,"cv",0.89,0,0,-4,6,1019,"unhealthy"
"14079","2013-11-15",2013,11,15,10,4,106,"NW",1.79,0,0,-8,10,1019,"unhealthy"
"14080","2013-11-15",2013,11,15,11,4,70,"NW",3.58,0,0,-12,12,1018,"moderate"
"14081","2013-11-15",2013,11,15,12,4,76,"NW",5.37,0,0,-12,14,1017,"moderate"
"14082","2013-11-15",2013,11,15,13,4,67,"SE",1.79,0,0,-13,16,1016,"moderate"
"14083","2013-11-15",2013,11,15,14,4,69,"SE",3.58,0,0,-13,16,1014,"moderate"
"14084","2013-11-15",2013,11,15,15,4,118,"SE",8.5,0,0,-13,16,1015,"unhealthy"
"14085","2013-11-15",2013,11,15,16,4,108,"SE",12.52,0,0,-12,15,1015,"unhealthy"
"14086","2013-11-15",2013,11,15,17,4,84,"SE",16.54,0,0,-12,13,1015,"moderate"
"14087","2013-11-15",2013,11,15,18,4,80,"SE",19.67,0,0,-12,13,1015,"moderate"
"14088","2013-11-15",2013,11,15,19,4,93,"SE",22.8,0,0,-12,12,1015,"moderate"
"14089","2013-11-15",2013,11,15,20,4,93,"cv",0.89,0,0,-7,6,1015,"moderate"
"14090","2013-11-15",2013,11,15,21,4,101,"NE",0.89,0,0,-7,4,1016,"unhealthy"
"14091","2013-11-15",2013,11,15,22,4,116,"SE",1.79,0,0,-5,4,1015,"unhealthy"
"14092","2013-11-15",2013,11,15,23,4,187,"cv",0.89,0,0,-7,3,1015,"unhealthy"
"14093","2013-11-16",2013,11,16,0,4,210,"cv",1.78,0,0,-6,4,1015,"unhealthy"
"14094","2013-11-16",2013,11,16,1,4,216,"NW",1.79,0,0,-6,3,1014,"unhealthy"
"14095","2013-11-16",2013,11,16,2,4,214,"NW",3.58,0,0,-5,3,1014,"unhealthy"
"14096","2013-11-16",2013,11,16,3,4,188,"cv",0.89,0,0,-5,4,1014,"unhealthy"
"14097","2013-11-16",2013,11,16,4,4,150,"NW",3.13,0,0,-6,5,1014,"unhealthy"
"14098","2013-11-16",2013,11,16,5,4,71,"NW",6.26,0,0,-8,8,1014,"moderate"
"14099","2013-11-16",2013,11,16,6,4,47,"NW",16.09,0,0,-9,10,1015,"good"
"14100","2013-11-16",2013,11,16,7,4,43,"NW",25.92,0,0,-10,10,1016,"good"
"14101","2013-11-16",2013,11,16,8,4,32,"NW",34.86,0,0,-10,10,1017,"good"
"14102","2013-11-16",2013,11,16,9,4,32,"NW",44.69,0,0,-11,11,1018,"good"
"14103","2013-11-16",2013,11,16,10,4,18,"NW",56.76,0,0,-12,12,1018,"good"
"14104","2013-11-16",2013,11,16,11,4,14,"NW",69.72,0,0,-13,12,1019,"good"
"14105","2013-11-16",2013,11,16,12,4,11,"NW",81.79,0,0,-14,13,1018,"good"
"14106","2013-11-16",2013,11,16,13,4,10,"NW",95.65,0,0,-16,12,1018,"good"
"14107","2013-11-16",2013,11,16,14,4,13,"NW",109.51,0,0,-17,12,1019,"good"
"14108","2013-11-16",2013,11,16,15,4,8,"NW",122.47,0,0,-16,11,1020,"good"
"14109","2013-11-16",2013,11,16,16,4,7,"NW",134.54,0,0,-15,10,1021,"good"
"14110","2013-11-16",2013,11,16,17,4,6,"NW",146.61,0,0,-15,8,1022,"good"
"14111","2013-11-16",2013,11,16,18,4,9,"NW",158.68,0,0,-15,8,1023,"good"
"14112","2013-11-16",2013,11,16,19,4,7,"NW",170.75,0,0,-15,7,1024,"good"
"14113","2013-11-16",2013,11,16,20,4,5,"NW",178.8,0,0,-15,6,1025,"good"
"14114","2013-11-16",2013,11,16,21,4,5,"NW",183.72,0,0,-15,6,1025,"good"
"14115","2013-11-16",2013,11,16,22,4,8,"NW",189.53,0,0,-15,6,1025,"good"
"14116","2013-11-16",2013,11,16,23,4,11,"NW",194.45,0,0,-14,6,1024,"good"
"14117","2013-11-17",2013,11,17,0,4,11,"NW",196.24,0,0,-14,3,1024,"good"
"14118","2013-11-17",2013,11,17,1,4,27,"cv",0.89,0,0,-12,2,1023,"good"
"14119","2013-11-17",2013,11,17,2,4,37,"cv",1.34,0,0,-9,1,1023,"good"
"14120","2013-11-17",2013,11,17,3,4,48,"cv",1.79,0,0,-8,-1,1023,"good"
"14121","2013-11-17",2013,11,17,4,4,21,"cv",2.24,0,0,-8,-2,1022,"good"
"14122","2013-11-17",2013,11,17,5,4,12,"cv",3.13,0,0,-8,-2,1022,"good"
"14123","2013-11-17",2013,11,17,6,4,8,"NW",4.02,0,0,-10,1,1023,"good"
"14124","2013-11-17",2013,11,17,7,4,12,"NW",7.15,0,0,-11,-1,1024,"good"
"14125","2013-11-17",2013,11,17,8,4,9,"NW",8.94,0,0,-11,2,1025,"good"
"14126","2013-11-17",2013,11,17,9,4,6,"NW",12.96,0,0,-15,7,1025,"good"
"14127","2013-11-17",2013,11,17,10,4,8,"NW",16.09,0,0,-16,9,1025,"good"
"14128","2013-11-17",2013,11,17,11,4,9,"NW",24.14,0,0,-20,9,1025,"good"
"14129","2013-11-17",2013,11,17,12,4,8,"NW",35.32,0,0,-20,10,1024,"good"
"14130","2013-11-17",2013,11,17,13,4,9,"NW",48.28,0,0,-21,9,1023,"good"
"14131","2013-11-17",2013,11,17,14,4,12,"NW",58.11,0,0,-21,10,1023,"good"
"14132","2013-11-17",2013,11,17,15,4,11,"NW",67.05,0,0,-20,10,1023,"good"
"14133","2013-11-17",2013,11,17,16,4,9,"NW",75.1,0,0,-19,9,1024,"good"
"14134","2013-11-17",2013,11,17,17,4,9,"NW",84.04,0,0,-19,8,1025,"good"
"14135","2013-11-17",2013,11,17,18,4,12,"NW",95.22,0,0,-21,7,1025,"good"
"14136","2013-11-17",2013,11,17,19,4,10,"NW",102.37,0,0,-20,6,1026,"good"
"14137","2013-11-17",2013,11,17,20,4,10,"NW",107.29,0,0,-19,5,1027,"good"
"14138","2013-11-17",2013,11,17,21,4,10,"NW",112.21,0,0,-18,4,1027,"good"
"14139","2013-11-17",2013,11,17,22,4,9,"NW",117.13,0,0,-17,4,1027,"good"
"14140","2013-11-17",2013,11,17,23,4,12,"NW",121.15,0,0,-15,4,1027,"good"
"14141","2013-11-18",2013,11,18,0,4,14,"NW",126.07,0,0,-14,3,1027,"good"
"14142","2013-11-18",2013,11,18,1,4,13,"NW",127.86,0,0,-15,2,1027,"good"
"14143","2013-11-18",2013,11,18,2,4,17,"NW",131.88,0,0,-14,2,1027,"good"
"14144","2013-11-18",2013,11,18,3,4,12,"NW",135.9,0,0,-14,2,1026,"good"
"14145","2013-11-18",2013,11,18,4,4,10,"NW",143.95,0,0,-16,4,1026,"good"
"14146","2013-11-18",2013,11,18,5,4,6,"NW",152.89,0,0,-17,4,1026,"good"
"14147","2013-11-18",2013,11,18,6,4,11,"NW",160.04,0,0,-18,3,1027,"good"
"14148","2013-11-18",2013,11,18,7,4,7,"NW",168.09,0,0,-18,3,1027,"good"
"14149","2013-11-18",2013,11,18,8,4,12,"NW",176.14,0,0,-19,4,1028,"good"
"14150","2013-11-18",2013,11,18,9,4,11,"NW",185.08,0,0,-18,5,1028,"good"
"14151","2013-11-18",2013,11,18,10,4,9,"NW",193.13,0,0,-19,6,1028,"good"
"14152","2013-11-18",2013,11,18,11,4,8,"NW",201.18,0,0,-19,7,1028,"good"
"14153","2013-11-18",2013,11,18,12,4,7,"NW",209.23,0,0,-20,8,1027,"good"
