"","timebyday","hour","season","pm2.5","cbwd","Iws","Is","Ir","DEWP","TEMP","PRES","quality","timestamp","cbwd_data"
"13453",2014-07-20,12,3,55,"SE",21.01,0,0,23,34,1005,"moderate",16271,4
"13454",2014-07-20,13,3,67,"SE",25.93,0,0,24,34,1004,"moderate",16271,4
"13455",2014-07-20,14,3,85,"SE",30.85,0,0,24,34,1004,"moderate",16271,4
"13456",2014-07-20,15,3,87,"SE",35.77,0,0,23,35,1003,"moderate",16271,4
"13457",2014-07-20,16,3,79,"SE",41.58,0,0,23,36,1002,"moderate",16271,4
"13458",2014-07-20,17,3,60,"SE",48.73,0,0,22,35,1001,"moderate",16271,4
"13459",2014-07-20,18,3,69,"SE",54.54,0,0,22,35,1002,"moderate",16271,4
"13460",2014-07-20,19,3,59,"SE",58.56,0,0,23,34,1002,"moderate",16271,4
"13461",2014-07-20,20,3,53,"SE",61.69,0,0,23,33,1002,"moderate",16271,4
"13462",2014-07-20,21,3,55,"SE",65.71,0,0,23,33,1002,"moderate",16271,4
"13463",2014-07-20,22,3,52,"SE",69.73,0,0,23,33,1002,"moderate",16271,4
"13464",2014-07-20,23,3,48,"SE",72.86,0,0,23,32,1001,"good",16271,4
"13465",2014-07-21,0,3,56,"SE",74.65,0,0,24,32,1001,"moderate",16272,4
"13466",2014-07-21,1,3,59,"SE",76.44,0,0,24,31,1000,"moderate",16272,4
"13467",2014-07-21,2,3,60,"SE",79.57,0,0,24,30,1000,"moderate",16272,4
"13468",2014-07-21,3,3,55,"SE",82.7,0,0,24,30,999,"moderate",16272,4
"13469",2014-07-21,4,3,59,"SE",85.83,0,0,24,30,1000,"moderate",16272,4
"13470",2014-07-21,5,3,59,"SE",88.96,0,0,24,30,1000,"moderate",16272,4
"13471",2014-07-21,6,3,53,"NW",8.94,0,0,19,30,1001,"moderate",16272,1
"13472",2014-07-21,7,3,20,"NW",13.86,0,1,20,26,1002,"good",16272,1
"13473",2014-07-21,8,3,20,"NW",19.67,0,0,20,27,1002,"good",16272,1
"13474",2014-07-21,9,3,20,"NW",23.69,0,0,21,27,1003,"good",16272,1
"13475",2014-07-21,10,3,11,"NW",27.71,0,0,20,28,1003,"good",16272,1
"13476",2014-07-21,11,3,15,"NW",31.73,0,0,21,30,1002,"good",16272,1
"13477",2014-07-21,12,3,12,"NE",3.13,0,0,21,32,1002,"good",16272,3
"13478",2014-07-21,13,3,15,"NW",5.81,0,0,17,32,1002,"good",16272,1
"13479",2014-07-21,14,3,14,"NW",11.62,0,0,17,34,1002,"good",16272,1
"13480",2014-07-21,15,3,15,"NW",14.75,0,0,17,35,1001,"good",16272,1
"13481",2014-07-21,16,3,13,"NE",1.79,0,0,18,34,1002,"good",16272,3
"13482",2014-07-21,17,3,11,"cv",1.79,0,0,18,35,1002,"good",16272,2
"13483",2014-07-21,18,3,14,"NE",1.79,0,0,18,33,1002,"good",16272,3
"13484",2014-07-21,19,3,15,"cv",0.89,0,0,18,32,1002,"good",16272,2
"13485",2014-07-21,20,3,17,"NE",3.13,0,0,15,32,1003,"good",16272,3
"13486",2014-07-21,21,3,14,"NE",6.26,0,0,16,31,1004,"good",16272,3
"13487",2014-07-21,22,3,11,"NW",3.13,0,0,16,29,1004,"good",16272,1
"13488",2014-07-21,23,3,9,"NW",7.15,0,0,14,30,1004,"good",16272,1
"13489",2014-07-22,0,3,6,"NW",8.94,0,0,16,29,1004,"good",16273,1
"13490",2014-07-22,1,3,6,"NW",10.73,0,0,16,27,1005,"good",16273,1
"13491",2014-07-22,2,3,13,"NW",12.52,0,0,17,27,1005,"good",16273,1
"13492",2014-07-22,3,3,10,"NE",1.79,0,0,16,27,1005,"good",16273,3
"13493",2014-07-22,4,3,16,"NW",3.13,0,0,16,27,1006,"good",16273,1
"13494",2014-07-22,5,3,16,"NW",4.92,0,0,16,26,1006,"good",16273,1
"13495",2014-07-22,6,3,14,"NW",8.94,0,0,16,27,1006,"good",16273,1
"13496",2014-07-22,7,3,18,"NW",12.96,0,0,16,27,1006,"good",16273,1
"13497",2014-07-22,8,3,19,"NW",14.75,0,0,17,27,1007,"good",16273,1
"13498",2014-07-22,9,3,15,"NW",16.54,0,0,15,29,1007,"good",16273,1
"13499",2014-07-22,10,3,12,"cv",0.89,0,0,17,28,1007,"good",16273,2
"13500",2014-07-22,13,3,18,"NW",8.05,0,0,17,29,1007,"good",16273,1
"13501",2014-07-22,14,3,17,"NW",12.07,0,1,16,30,1007,"good",16273,1
"13502",2014-07-22,15,3,16,"NW",17.88,0,0,17,29,1006,"good",16273,1
"13503",2014-07-22,16,3,16,"NW",21.01,0,0,17,29,1006,"good",16273,1
"13504",2014-07-22,17,3,11,"NW",24.14,0,0,17,29,1006,"good",16273,1
"13505",2014-07-22,18,3,15,"NW",28.16,0,0,16,29,1006,"good",16273,1
"13506",2014-07-22,19,3,8,"cv",0.89,0,0,17,27,1006,"good",16273,2
"13507",2014-07-22,20,3,12,"NW",3.13,0,0,16,28,1006,"good",16273,1
"13508",2014-07-22,21,3,19,"NW",6.26,0,0,16,28,1006,"good",16273,1
"13509",2014-07-22,22,3,21,"NW",10.28,0,0,15,28,1006,"good",16273,1
"13510",2014-07-22,23,3,17,"NW",14.3,0,0,15,28,1006,"good",16273,1
"13511",2014-07-23,0,3,16,"NW",17.43,0,0,15,27,1006,"good",16274,1
"13512",2014-07-23,1,3,20,"NW",21.45,0,0,15,27,1005,"good",16274,1
"13513",2014-07-23,2,3,20,"NW",24.58,0,0,15,27,1005,"good",16274,1
"13514",2014-07-23,3,3,21,"NW",26.37,0,0,16,26,1005,"good",16274,1
"13515",2014-07-23,4,3,23,"cv",0.45,0,0,17,24,1005,"good",16274,2
"13516",2014-07-23,5,3,12,"cv",0.9,0,0,18,23,1005,"good",16274,2
"13517",2014-07-23,6,3,13,"cv",1.35,0,0,18,23,1005,"good",16274,2
"13518",2014-07-23,7,3,19,"NW",1.79,0,0,16,26,1005,"good",16274,1
"13519",2014-07-23,8,3,20,"cv",0.89,0,0,19,25,1005,"good",16274,2
"13520",2014-07-23,9,3,16,"NW",1.79,0,0,18,26,1005,"good",16274,1
"13521",2014-07-23,10,3,18,"NW",4.92,0,0,16,28,1005,"good",16274,1
"13522",2014-07-23,11,3,19,"NW",8.94,0,0,16,29,1004,"good",16274,1
"13523",2014-07-23,12,3,13,"NW",12.07,0,0,15,30,1004,"good",16274,1
"13524",2014-07-23,13,3,22,"SE",3.13,0,0,15,31,1004,"good",16274,4
"13525",2014-07-23,14,3,20,"SE",6.26,0,0,14,32,1003,"good",16274,4
"13526",2014-07-23,15,3,16,"NW",3.13,0,0,13,32,1002,"good",16274,1
"13527",2014-07-23,16,3,20,"NW",6.26,0,0,14,32,1002,"good",16274,1
"13528",2014-07-23,17,3,21,"NW",8.05,0,0,14,32,1001,"good",16274,1
"13529",2014-07-23,18,3,21,"NW",11.18,0,0,14,32,1001,"good",16274,1
"13530",2014-07-23,19,3,42,"SE",4.02,0,0,18,30,1002,"good",16274,4
"13531",2014-07-23,20,3,46,"SE",8.04,0,0,18,29,1002,"good",16274,4
"13532",2014-07-23,21,3,43,"SE",11.17,0,0,19,30,1003,"good",16274,4
"13533",2014-07-23,22,3,42,"cv",0.89,0,0,19,26,1003,"good",16274,2
"13534",2014-07-23,23,3,41,"SE",0.89,0,0,20,25,1003,"good",16274,4
"13535",2014-07-24,0,3,46,"cv",0.89,0,0,21,25,1003,"good",16275,2
"13536",2014-07-24,1,3,55,"NE",0.89,0,0,21,24,1003,"moderate",16275,3
"13537",2014-07-24,2,3,52,"cv",0.45,0,0,21,24,1003,"moderate",16275,2
"13538",2014-07-24,3,3,50,"cv",1.34,0,0,21,24,1003,"good",16275,2
"13539",2014-07-24,4,3,74,"NE",0.89,0,0,20,24,1003,"moderate",16275,3
"13540",2014-07-24,5,3,73,"NW",0.89,0,0,20,23,1003,"moderate",16275,1
"13541",2014-07-24,6,3,82,"NE",0.89,0,0,20,23,1004,"moderate",16275,3
"13542",2014-07-24,7,3,74,"cv",0.89,0,0,20,24,1005,"moderate",16275,2
"13543",2014-07-24,8,3,76,"cv",1.34,0,1,20,25,1005,"moderate",16275,2
"13544",2014-07-24,9,3,82,"NE",1.79,0,0,21,26,1006,"moderate",16275,3
"13545",2014-07-24,10,3,90,"cv",0.89,0,1,21,26,1006,"moderate",16275,2
"13546",2014-07-24,11,3,103,"SE",1.79,0,2,21,26,1007,"unhealthy",16275,4
"13547",2014-07-24,12,3,89,"NW",3.13,0,3,20,28,1007,"moderate",16275,1
"13548",2014-07-24,13,3,67,"NW",6.26,0,0,21,28,1006,"moderate",16275,1
"13549",2014-07-24,14,3,85,"cv",0.89,0,0,20,29,1006,"moderate",16275,2
"13550",2014-07-24,15,3,62,"cv",1.78,0,0,20,29,1006,"moderate",16275,2
"13551",2014-07-24,16,3,50,"SE",1.79,0,0,19,29,1005,"good",16275,4
"13552",2014-07-24,17,3,69,"SE",3.58,0,0,20,29,1005,"moderate",16275,4
"13553",2014-07-24,18,3,51,"SE",6.71,0,0,19,30,1005,"moderate",16275,4
"13554",2014-07-24,19,3,24,"SE",9.84,0,0,18,28,1005,"good",16275,4
"13555",2014-07-24,20,3,33,"SE",11.63,0,0,18,26,1006,"good",16275,4
"13556",2014-07-24,21,3,35,"SE",13.42,0,0,19,26,1007,"good",16275,4
"13557",2014-07-24,22,3,63,"cv",0.89,0,0,20,24,1008,"moderate",16275,2
"13558",2014-07-24,23,3,104,"NE",0.89,0,0,19,22,1008,"unhealthy",16275,3
"13559",2014-07-25,0,3,136,"NE",2.68,0,0,19,21,1007,"unhealthy",16276,3
"13560",2014-07-25,1,3,146,"SE",0.89,0,0,20,22,1007,"unhealthy",16276,4
"13561",2014-07-25,2,3,118,"NE",0.89,0,0,19,21,1007,"unhealthy",16276,3
"13562",2014-07-25,3,3,127,"NW",0.89,0,0,19,20,1006,"unhealthy",16276,1
"13563",2014-07-25,4,3,149,"cv",0.89,0,0,19,20,1006,"unhealthy",16276,2
"13564",2014-07-25,5,3,160,"NW",1.79,0,0,18,20,1006,"unhealthy",16276,1
"13565",2014-07-25,6,3,116,"NW",4.92,0,0,19,20,1007,"unhealthy",16276,1
"13566",2014-07-25,7,3,91,"NW",8.05,0,0,19,23,1007,"moderate",16276,1
"13567",2014-07-25,8,3,97,"NW",12.07,0,0,20,26,1006,"moderate",16276,1
"13568",2014-07-25,9,3,61,"NW",16.09,0,0,18,29,1006,"moderate",16276,1
"13569",2014-07-25,10,3,49,"NW",19.22,0,0,18,31,1006,"good",16276,1
"13570",2014-07-25,11,3,40,"NE",3.13,0,0,18,32,1006,"good",16276,3
"13571",2014-07-25,12,3,31,"cv",1.79,0,0,17,32,1005,"good",16276,2
"13572",2014-07-25,13,3,27,"SE",3.13,0,0,17,33,1005,"good",16276,4
"13573",2014-07-25,14,3,32,"SE",7.15,0,0,16,33,1005,"good",16276,4
"13574",2014-07-25,15,3,28,"SE",10.28,0,0,17,34,1004,"good",16276,4
"13575",2014-07-25,16,3,31,"SE",13.41,0,0,17,33,1004,"good",16276,4
"13576",2014-07-25,17,3,38,"SE",18.33,0,0,16,33,1004,"good",16276,4
"13577",2014-07-25,18,3,45,"SE",22.35,0,0,15,32,1004,"good",16276,4
"13578",2014-07-25,19,3,44,"SE",27.27,0,0,15,31,1004,"good",16276,4
"13579",2014-07-25,20,3,55,"SE",30.4,0,0,14,29,1005,"moderate",16276,4
"13580",2014-07-25,21,3,61,"SE",32.19,0,0,15,28,1006,"moderate",16276,4
"13581",2014-07-25,22,3,69,"SE",35.32,0,0,15,27,1006,"moderate",16276,4
"13582",2014-07-25,23,3,69,"SE",37.11,0,0,16,26,1007,"moderate",16276,4
"13583",2014-07-26,0,3,72,"SE",38.9,0,0,16,26,1006,"moderate",16277,4
"13584",2014-07-26,1,3,87,"SE",40.69,0,0,18,25,1007,"moderate",16277,4
"13585",2014-07-26,2,3,91,"cv",0.89,0,0,18,24,1006,"moderate",16277,2
"13586",2014-07-26,3,3,116,"SE",0.89,0,0,19,23,1006,"unhealthy",16277,4
"13587",2014-07-26,4,3,136,"NE",1.79,0,0,18,23,1007,"unhealthy",16277,3
"13588",2014-07-26,5,3,146,"NE",2.68,0,0,18,22,1008,"unhealthy",16277,3
"13589",2014-07-26,6,3,149,"NE",3.57,0,0,19,22,1008,"unhealthy",16277,3
"13590",2014-07-26,7,3,142,"cv",0.89,0,0,20,25,1009,"unhealthy",16277,2
"13591",2014-07-26,8,3,137,"cv",1.78,0,0,20,27,1009,"unhealthy",16277,2
"13592",2014-07-26,9,3,113,"cv",2.67,0,0,20,29,1009,"unhealthy",16277,2
"13593",2014-07-26,10,3,119,"cv",3.56,0,0,20,30,1009,"unhealthy",16277,2
"13594",2014-07-26,11,3,107,"SE",1.79,0,0,20,31,1009,"unhealthy",16277,4
"13595",2014-07-26,12,3,112,"cv",1.79,0,0,20,32,1009,"unhealthy",16277,2
"13596",2014-07-26,13,3,80,"cv",3.58,0,0,19,34,1008,"moderate",16277,2
"13597",2014-07-26,14,3,62,"SE",4.02,0,0,18,34,1008,"moderate",16277,4
"13598",2014-07-26,15,3,67,"SE",8.04,0,0,17,35,1007,"moderate",16277,4
"13599",2014-07-26,16,3,62,"SE",13.85,0,0,16,35,1007,"moderate",16277,4
"13600",2014-07-26,17,3,76,"SE",19.66,0,0,16,35,1007,"moderate",16277,4
"13601",2014-07-26,18,3,72,"SE",24.58,0,0,16,34,1007,"moderate",16277,4
"13602",2014-07-26,19,3,63,"SE",29.5,0,0,16,32,1007,"moderate",16277,4
"13603",2014-07-26,20,3,57,"SE",33.52,0,0,16,31,1008,"moderate",16277,4
"13604",2014-07-26,21,3,62,"SE",36.65,0,0,17,30,1009,"moderate",16277,4
"13605",2014-07-26,22,3,59,"SE",40.67,0,0,16,29,1009,"moderate",16277,4
"13606",2014-07-26,23,3,57,"SE",43.8,0,0,15,29,1009,"moderate",16277,4
"13607",2014-07-27,0,3,60,"SE",45.59,0,0,16,27,1010,"moderate",16278,4
"13608",2014-07-27,1,3,68,"SE",48.72,0,0,16,27,1010,"moderate",16278,4
"13609",2014-07-27,2,3,76,"SE",51.85,0,0,16,26,1010,"moderate",16278,4
"13610",2014-07-27,3,3,86,"SE",54.98,0,0,16,26,1010,"moderate",16278,4
"13611",2014-07-27,4,3,97,"SE",56.77,0,0,17,24,1010,"moderate",16278,4
"13612",2014-07-27,5,3,102,"SE",58.56,0,0,17,24,1010,"unhealthy",16278,4
"13613",2014-07-27,6,3,111,"cv",0.89,0,0,18,24,1010,"unhealthy",16278,2
"13614",2014-07-27,7,3,107,"cv",1.78,0,0,18,25,1010,"unhealthy",16278,2
"13615",2014-07-27,8,3,106,"SE",1.79,0,0,18,26,1011,"unhealthy",16278,4
"13616",2014-07-27,9,3,113,"cv",0.89,0,0,18,28,1010,"unhealthy",16278,2
"13617",2014-07-27,10,3,105,"cv",1.78,0,0,18,30,1010,"unhealthy",16278,2
"13618",2014-07-27,11,3,114,"cv",3.57,0,0,19,32,1010,"unhealthy",16278,2
"13619",2014-07-27,12,3,133,"SE",3.13,0,0,18,34,1009,"unhealthy",16278,4
"13620",2014-07-27,13,3,120,"SE",8.05,0,0,17,34,1008,"unhealthy",16278,4
"13621",2014-07-27,14,3,99,"SE",12.97,0,0,16,36,1007,"moderate",16278,4
"13622",2014-07-27,15,3,87,"SE",17.89,0,0,17,36,1006,"moderate",16278,4
"13623",2014-07-27,16,3,93,"SE",22.81,0,0,18,35,1005,"moderate",16278,4
"13624",2014-07-27,17,3,85,"SE",28.62,0,0,17,34,1005,"moderate",16278,4
"13625",2014-07-27,18,3,95,"SE",34.43,0,0,18,33,1004,"moderate",16278,4
"13626",2014-07-27,19,3,98,"SE",38.45,0,0,18,32,1004,"moderate",16278,4
"13627",2014-07-27,20,3,99,"SE",41.58,0,0,19,30,1005,"moderate",16278,4
"13628",2014-07-27,21,3,88,"SE",43.37,0,0,19,29,1005,"moderate",16278,4
"13629",2014-07-27,22,3,83,"SE",45.16,0,0,19,27,1006,"moderate",16278,4
"13630",2014-07-27,23,3,84,"SE",46.95,0,0,19,28,1005,"moderate",16278,4
"13631",2014-07-28,0,3,93,"SE",50.08,0,0,20,27,1005,"moderate",16279,4
"13632",2014-07-28,1,3,95,"SE",53.21,0,0,20,27,1005,"moderate",16279,4
"13633",2014-07-28,2,3,113,"SE",56.34,0,0,21,26,1005,"unhealthy",16279,4
"13634",2014-07-28,3,3,121,"SE",58.13,0,0,21,25,1005,"unhealthy",16279,4
"13635",2014-07-28,4,3,127,"SE",61.26,0,0,21,25,1005,"unhealthy",16279,4
"13636",2014-07-28,5,3,134,"SE",63.05,0,0,21,24,1005,"unhealthy",16279,4
"13637",2014-07-28,6,3,138,"SE",64.84,0,0,21,24,1005,"unhealthy",16279,4
"13638",2014-07-28,7,3,141,"SE",66.63,0,0,21,25,1006,"unhealthy",16279,4
"13639",2014-07-28,8,3,143,"SE",68.42,0,0,21,27,1006,"unhealthy",16279,4
"13640",2014-07-28,9,3,125,"cv",1.79,0,0,22,29,1006,"unhealthy",16279,2
"13641",2014-07-28,10,3,111,"cv",2.68,0,0,21,30,1005,"unhealthy",16279,2
"13642",2014-07-28,11,3,118,"cv",5.81,0,0,20,33,1005,"unhealthy",16279,2
"13643",2014-07-28,12,3,110,"SE",4.02,0,0,19,34,1004,"unhealthy",16279,4
"13644",2014-07-28,13,3,101,"SE",9.83,0,0,18,35,1004,"unhealthy",16279,4
"13645",2014-07-28,14,3,73,"SE",16.98,0,0,17,36,1003,"moderate",16279,4
"13646",2014-07-28,15,3,61,"SE",24.13,0,0,17,36,1002,"moderate",16279,4
"13647",2014-07-28,16,3,67,"SE",31.28,0,0,17,35,1002,"moderate",16279,4
"13648",2014-07-28,17,3,80,"SE",37.09,0,0,17,34,1001,"moderate",16279,4
"13649",2014-07-28,18,3,81,"SE",42.9,0,0,17,34,1001,"moderate",16279,4
"13650",2014-07-28,19,3,77,"SE",47.82,0,0,20,33,1002,"moderate",16279,4
"13651",2014-07-28,20,3,89,"SE",52.74,0,0,19,32,1002,"moderate",16279,4
"13652",2014-07-28,21,3,88,"SE",55.87,0,0,20,31,1003,"moderate",16279,4
"13653",2014-07-28,22,3,83,"SE",57.66,0,0,20,28,1003,"moderate",16279,4
"13654",2014-07-28,23,3,89,"SE",59.45,0,0,20,28,1003,"moderate",16279,4
"13655",2014-07-29,0,3,96,"SE",62.58,0,0,21,28,1003,"moderate",16280,4
"13656",2014-07-29,1,3,90,"SE",64.37,0,0,21,28,1003,"moderate",16280,4
"13657",2014-07-29,2,3,99,"SE",68.39,0,0,21,28,1003,"moderate",16280,4
"13658",2014-07-29,3,3,101,"SE",71.52,0,0,21,27,1003,"unhealthy",16280,4
"13659",2014-07-29,4,3,114,"SE",73.31,0,0,21,26,1004,"unhealthy",16280,4
"13660",2014-07-29,5,3,135,"SE",76.44,0,0,21,25,1004,"unhealthy",16280,4
"13661",2014-07-29,6,3,155,"SE",79.57,0,0,21,25,1004,"unhealthy",16280,4
"13662",2014-07-29,7,3,189,"SE",82.7,0,0,21,26,1004,"unhealthy",16280,4
"13663",2014-07-29,8,3,179,"SE",86.72,0,0,21,28,1005,"unhealthy",16280,4
"13664",2014-07-29,9,3,151,"SE",89.85,0,0,22,30,1004,"unhealthy",16280,4
"13665",2014-07-29,10,3,125,"SE",93.87,0,0,22,32,1004,"unhealthy",16280,4
"13666",2014-07-29,11,3,101,"SE",99.68,0,0,21,32,1004,"unhealthy",16280,4
"13667",2014-07-29,12,3,92,"SE",104.6,0,0,19,32,1004,"moderate",16280,4
"13668",2014-07-29,13,3,97,"SE",110.41,0,0,19,34,1003,"moderate",16280,4
"13669",2014-07-29,14,3,86,"SE",116.22,0,0,19,35,1002,"moderate",16280,4
"13670",2014-07-29,15,3,84,"SE",123.37,0,0,18,34,1002,"moderate",16280,4
"13671",2014-07-29,16,3,89,"SE",129.18,0,0,18,34,1001,"moderate",16280,4
"13672",2014-07-29,17,3,89,"SE",133.2,0,0,20,33,1001,"moderate",16280,4
"13673",2014-07-29,18,3,86,"SE",137.22,0,0,20,32,1001,"moderate",16280,4
"13674",2014-07-29,19,3,92,"SE",141.24,0,0,20,31,1001,"moderate",16280,4
"13675",2014-07-29,20,3,86,"SE",146.16,0,0,21,30,1001,"moderate",16280,4
"13676",2014-07-29,21,3,85,"SE",151.08,0,0,20,30,1002,"moderate",16280,4
"13677",2014-07-29,22,3,83,"SE",160.02,0,1,22,28,1003,"moderate",16280,4
"13678",2014-07-29,23,3,82,"SE",161.81,0,3,23,24,1004,"moderate",16280,4
"13679",2014-07-30,0,3,78,"SE",164.94,0,5,22,23,1003,"moderate",16281,4
"13680",2014-07-30,1,3,69,"SE",166.73,0,6,22,24,1004,"moderate",16281,4
"13681",2014-07-30,2,3,52,"cv",0.89,0,7,21,23,1003,"moderate",16281,2
"13682",2014-07-30,3,3,53,"SE",4.02,0,8,22,23,1003,"moderate",16281,4
"13683",2014-07-30,4,3,88,"cv",0.89,0,0,22,23,1004,"moderate",16281,2
"13684",2014-07-30,5,3,117,"NW",1.79,0,0,22,23,1004,"unhealthy",16281,1
"13685",2014-07-30,6,3,113,"NW",4.92,0,1,22,23,1004,"unhealthy",16281,1
"13686",2014-07-30,7,3,142,"NE",3.13,0,2,22,23,1005,"unhealthy",16281,3
"13687",2014-07-30,8,3,134,"cv",0.89,0,0,22,23,1006,"unhealthy",16281,2
"13688",2014-07-30,9,3,159,"NE",1.79,0,0,22,24,1006,"unhealthy",16281,3
"13689",2014-07-30,10,3,151,"SE",1.79,0,0,21,25,1006,"unhealthy",16281,4
"13690",2014-07-30,11,3,149,"SE",4.92,0,0,21,26,1006,"unhealthy",16281,4
"13691",2014-07-30,12,3,148,"SE",6.71,0,0,21,26,1007,"unhealthy",16281,4
"13692",2014-07-30,13,3,132,"SE",8.5,0,0,21,27,1006,"unhealthy",16281,4
"13693",2014-07-30,14,3,130,"SE",10.29,0,0,22,28,1006,"unhealthy",16281,4
"13694",2014-07-30,15,3,122,"SE",13.42,0,0,22,28,1006,"unhealthy",16281,4
"13695",2014-07-30,16,3,112,"SE",16.55,0,0,22,28,1005,"unhealthy",16281,4
"13696",2014-07-30,17,3,130,"SE",18.34,0,0,21,28,1005,"unhealthy",16281,4
"13697",2014-07-30,18,3,144,"SE",20.13,0,0,22,27,1005,"unhealthy",16281,4
"13698",2014-07-30,19,3,157,"SE",21.92,0,0,22,27,1005,"unhealthy",16281,4
"13699",2014-07-30,20,3,185,"SE",22.81,0,0,22,26,1006,"unhealthy",16281,4
"13700",2014-07-30,21,3,199,"SE",24.6,0,0,22,25,1007,"unhealthy",16281,4
"13701",2014-07-30,22,3,212,"SE",26.39,0,0,22,25,1007,"unhealthy",16281,4
"13702",2014-07-30,23,3,211,"cv",0.89,0,0,22,24,1007,"unhealthy",16281,2
"13703",2014-07-31,0,3,201,"cv",1.78,0,0,22,25,1008,"unhealthy",16282,2
"13704",2014-07-31,1,3,193,"cv",2.67,0,0,22,25,1008,"unhealthy",16282,2
"13705",2014-07-31,2,3,198,"SE",3.13,0,0,23,25,1008,"unhealthy",16282,4
"13706",2014-07-31,3,3,187,"SE",4.92,0,0,23,25,1008,"unhealthy",16282,4
"13707",2014-07-31,4,3,184,"SE",6.71,0,0,22,24,1007,"unhealthy",16282,4
"13708",2014-07-31,5,3,192,"cv",0.89,0,0,23,24,1008,"unhealthy",16282,2
"13709",2014-07-31,6,3,208,"SE",1.79,0,0,23,24,1008,"unhealthy",16282,4
"13710",2014-07-31,7,3,219,"SE",3.58,0,0,23,24,1008,"unhealthy",16282,4
"13711",2014-07-31,8,3,250,"SE",5.37,0,0,23,25,1008,"unhealthy",16282,4
"13712",2014-07-31,9,3,227,"SE",7.16,0,0,23,26,1008,"unhealthy",16282,4
"13713",2014-07-31,10,3,210,"SE",8.95,0,0,23,27,1008,"unhealthy",16282,4
"13714",2014-07-31,11,3,176,"SE",10.74,0,0,22,28,1008,"unhealthy",16282,4
"13715",2014-07-31,12,3,180,"SE",13.87,0,0,22,29,1007,"unhealthy",16282,4
"13716",2014-07-31,13,3,164,"SE",17,0,0,22,30,1007,"unhealthy",16282,4
"13717",2014-07-31,14,3,163,"SE",20.13,0,0,22,31,1006,"unhealthy",16282,4
"13718",2014-07-31,15,3,155,"SE",24.15,0,0,22,31,1006,"unhealthy",16282,4
"13719",2014-07-31,16,3,134,"SE",28.17,0,0,22,31,1005,"unhealthy",16282,4
"13720",2014-07-31,17,3,134,"SE",31.3,0,0,22,30,1005,"unhealthy",16282,4
"13721",2014-07-31,18,3,122,"SE",33.09,0,0,22,30,1004,"unhealthy",16282,4
"13722",2014-07-31,19,3,125,"SE",34.88,0,0,22,29,1005,"unhealthy",16282,4
"13723",2014-07-31,20,3,135,"SE",36.67,0,0,22,28,1005,"unhealthy",16282,4
"13724",2014-07-31,21,3,167,"SE",38.46,0,0,22,27,1006,"unhealthy",16282,4
"13725",2014-07-31,22,3,187,"SE",40.25,0,0,22,27,1007,"unhealthy",16282,4
"13726",2014-07-31,23,3,206,"SE",42.04,0,0,22,26,1006,"unhealthy",16282,4
"13727",2014-08-01,0,3,196,"SE",43.83,0,0,22,26,1007,"unhealthy",16283,4
"13728",2014-08-01,1,3,154,"SE",45.62,0,0,22,26,1007,"unhealthy",16283,4
"13729",2014-08-01,2,3,120,"SE",47.41,0,0,22,25,1006,"unhealthy",16283,4
"13730",2014-08-01,3,3,135,"cv",0.89,0,0,22,25,1006,"unhealthy",16283,2
"13731",2014-08-01,4,3,132,"SE",1.79,0,0,22,24,1006,"unhealthy",16283,4
"13732",2014-08-01,5,3,136,"SE",3.58,0,0,22,24,1006,"unhealthy",16283,4
"13733",2014-08-01,6,3,146,"NW",0.89,0,0,23,24,1007,"unhealthy",16283,1
"13734",2014-08-01,7,3,159,"SE",1.79,0,0,23,25,1007,"unhealthy",16283,4
"13735",2014-08-01,8,3,179,"SE",3.58,0,0,23,26,1007,"unhealthy",16283,4
"13736",2014-08-01,9,3,185,"SE",5.37,0,0,23,26,1008,"unhealthy",16283,4
"13737",2014-08-01,10,3,152,"SE",8.5,0,0,23,28,1007,"unhealthy",16283,4
"13738",2014-08-01,11,3,112,"SE",10.29,0,0,23,29,1007,"unhealthy",16283,4
"13739",2014-08-01,12,3,123,"cv",1.79,0,0,22,31,1007,"unhealthy",16283,2
"13740",2014-08-01,13,3,109,"cv",3.58,0,0,22,32,1006,"unhealthy",16283,2
"13741",2014-08-01,14,3,103,"SE",1.79,0,0,22,32,1006,"unhealthy",16283,4
"13742",2014-08-01,15,3,98,"SE",4.92,0,0,22,32,1005,"moderate",16283,4
"13743",2014-08-01,16,3,94,"SE",8.05,0,0,22,32,1005,"moderate",16283,4
"13744",2014-08-01,17,3,106,"SE",11.18,0,0,22,32,1005,"unhealthy",16283,4
"13745",2014-08-01,18,3,115,"SE",14.31,0,0,23,31,1005,"unhealthy",16283,4
"13746",2014-08-01,19,3,124,"SE",16.1,0,0,23,30,1005,"unhealthy",16283,4
"13747",2014-08-01,20,3,134,"SE",17.89,0,0,23,29,1005,"unhealthy",16283,4
"13748",2014-08-01,21,3,134,"cv",0.89,0,0,23,28,1006,"unhealthy",16283,2
"13749",2014-08-01,22,3,137,"cv",1.78,0,0,24,27,1006,"unhealthy",16283,2
"13750",2014-08-01,23,3,101,"SE",0.89,0,0,24,26,1006,"unhealthy",16283,4
"13751",2014-08-02,0,3,78,"SE",1.78,0,0,24,26,1005,"moderate",16284,4
"13752",2014-08-02,1,3,79,"SE",3.57,0,0,24,26,1005,"moderate",16284,4
"13753",2014-08-02,2,3,85,"SE",5.36,0,0,24,26,1005,"moderate",16284,4
