"","year","month","day","pm2.5","DEWP","TEMP","PRES","Iws","Is","Ir"
"year4_month9_day26",2013,8,1365,53.875,16.2083333333333,27,1005.375,15.3845833333333,0,0
"year4_month9_day27",2013,8,1366,54.75,18.5,24.2083333333333,1007.16666666667,44.0408333333333,0,0.0833333333333333
"year4_month9_day28",2013,8,1367,72.4166666666667,19.625,23.0833333333333,999.75,15.8033333333333,0,0.708333333333333
"year4_month9_day29",2013,8,1368,36.5833333333333,10.9583333333333,24.75,1002.08333333333,60.9258333333333,0,0
"year4_month9_day30",2013,8,1369,14.75,8.45833333333333,22.8333333333333,1011.5,13.525,0,0.0833333333333333
"year4_month10_day1",2013,10,1370,77.25,13.4166666666667,18.0833333333333,1016.79166666667,4.18916666666667,0,1.16666666666667
"year4_month10_day2",2013,10,1371,19.1666666666667,3.58333333333333,16.4166666666667,1020.66666666667,7.615,0,0
"year4_month10_day3",2013,10,1372,61.1666666666667,7.75,14.9166666666667,1017.91666666667,6.70291666666667,0,0
"year4_month10_day4",2013,10,1373,153.458333333333,11.125,16.1666666666667,1013.95833333333,3.76208333333333,0,0
"year4_month10_day5",2013,10,1374,307.666666666667,11.9166666666667,16.9166666666667,1019.125,3.63125,0,0
"year4_month10_day6",2013,10,1375,219.75,12.875,16.0416666666667,1022.25,1.97,0,0.0416666666666667
"year4_month10_day7",2013,10,1376,96.5,7.83333333333333,18.1666666666667,1022.16666666667,8.04583333333333,0,0
"year4_month10_day8",2013,10,1377,62.7916666666667,8.33333333333333,16.8333333333333,1019.625,7.20416666666667,0,0
"year4_month10_day9",2013,10,1378,141.875,10.0833333333333,14.7083333333333,1010.875,2.27041666666667,0,0
"year4_month10_day10",2013,10,1379,89.3333333333333,4.04166666666667,16.9166666666667,1010.54166666667,43.0816666666667,0,0
"year4_month10_day11",2013,10,1380,56.0416666666667,2.79166666666667,14.75,1015.08333333333,2.62583333333333,0,0
"year4_month10_day12",2013,10,1381,70.625,5.95833333333333,15.5,1017.83333333333,7.59666666666667,0,0.0416666666666667
"year4_month10_day13",2013,10,1382,57.75,8.29166666666667,15.125,1018.54166666667,3.315,0,0.125
"year4_month10_day14",2013,10,1383,40.3333333333333,0.208333333333333,12.1666666666667,1025.95833333333,18.30375,0,0.125
"year4_month10_day15",2013,10,1384,21.5833333333333,-6.875,9.33333333333333,1030.33333333333,4.26583333333333,0,0
"year4_month10_day16",2013,10,1385,59.5833333333333,-3,10.7916666666667,1025.33333333333,8.73458333333333,0,0
"year4_month10_day17",2013,10,1386,160.75,2.25,10.5,1025.95833333333,8.62166666666667,0,0
"year4_month10_day18",2013,10,1387,245.708333333333,4.375,11.0416666666667,1024.70833333333,3.42583333333333,0,0
"year4_month10_day19",2013,10,1388,78.125,-1.33333333333333,14.1666666666667,1025.08333333333,52.5658333333333,0,0.0416666666666667
"year4_month10_day20",2013,10,1389,28.5,-2.75,12.6666666666667,1024.70833333333,4.15375,0,0
"year4_month10_day21",2013,10,1390,96.8333333333333,1.54166666666667,10.75,1022.91666666667,4.33416666666667,0,0
"year4_month10_day22",2013,10,1391,150.708333333333,4.33333333333333,10.7916666666667,1021.75,5.40166666666667,0,0.125
"year4_month10_day23",2013,10,1392,28.3333333333333,-7.33333333333333,10.0416666666667,1022.16666666667,20.2854166666667,0,0
"year4_month10_day24",2013,10,1393,22.6666666666667,-7.58333333333333,10.5,1026.625,39.5970833333333,0,0
"year4_month10_day25",2013,10,1394,46.6666666666667,-3.70833333333333,11.5416666666667,1026.91666666667,61.4129166666667,0,0
"year4_month10_day26",2013,10,1395,66.5833333333333,-2.875,9.29166666666667,1022.41666666667,15.8325,0,0
"year4_month10_day27",2013,10,1396,220.541666666667,1.75,8.29166666666667,1017.58333333333,2.02833333333333,0,0
"year4_month10_day28",2013,10,1397,316,3.5,10.2083333333333,1019.41666666667,11.1016666666667,0,0
"year4_month10_day29",2013,10,1398,42.5,-2.375,9.66666666666667,1027.54166666667,4.30333333333333,0,0
"year4_month10_day30",2013,10,1399,94.5833333333333,-0.916666666666667,7.33333333333333,1027.83333333333,2.69875,0,0
"year4_month10_day31",2013,10,1400,162.833333333333,0.625,7.83333333333333,1027.25,6.12708333333333,0,0
"year4_month11_day1",2013,11,1401,220.25,2.625,8,1026.08333333333,3.10916666666667,0,0.0416666666666667
"year4_month11_day2",2013,11,1402,281.041666666667,4.04166666666667,8.33333333333333,1022.25,6.70041666666667,0,0
"year4_month11_day3",2013,11,1403,61,-3.75,12.6666666666667,1024,25.8716666666667,0,0
"year4_month11_day4",2013,11,1404,47.0416666666667,-3.58333333333333,9.625,1027.83333333333,3.63041666666667,0,0
"year4_month11_day5",2013,11,1405,197.708333333333,0.375,8.66666666666667,1020.66666666667,1.85958333333333,0,0
"year4_month11_day6",2013,11,1406,125.583333333333,-7.54166666666667,9.75,1017.375,36.7354166666667,0,0
"year4_month11_day7",2013,11,1407,38.0833333333333,-10.25,8.70833333333333,1020.79166666667,39.5825,0,0
"year4_month11_day8",2013,11,1408,162.125,-2.91666666666667,6.41666666666667,1020.41666666667,1.63875,0,0
"year4_month11_day9",2013,11,1409,103.958333333333,-5.5,9.66666666666667,1023.58333333333,13.7795833333333,0,0
"year4_month11_day10",2013,11,1410,19.0833333333333,-25.875,5.08333333333333,1029.25,107.962083333333,0,0
"year4_month11_day11",2013,11,1411,37.9166666666667,-12.2916666666667,5.75,1028,8.325,0,0
"year4_month11_day12",2013,11,1412,63.625,-7.375,6.625,1024.75,4.39541666666667,0,0
"year4_month11_day13",2013,11,1413,190.958333333333,-1.75,5,1021.20833333333,1.84083333333333,0,0
"year4_month11_day14",2013,11,1414,73.1666666666667,-9.70833333333333,8.41666666666667,1018.58333333333,18.25625,0,0
"year4_month11_day15",2013,11,1415,113,-8.375,6.625,1017.04166666667,4.88,0,0
"year4_month11_day16",2013,11,1416,55.625,-11.7916666666667,8.20833333333333,1018.83333333333,84.6654166666667,0,0
"year4_month11_day17",2013,11,1417,13.7083333333333,-15.5,4.75,1024.375,54.2583333333333,0,0
"year4_month11_day18",2013,11,1418,11.5,-18.0833333333333,4.79166666666667,1026.66666666667,160.366666666667,0,0
"year4_month11_day19",2013,11,1419,38.4791666666667,-16.5833333333333,2.625,1024.95833333333,6.01541666666667,0,0
"year4_month11_day20",2013,11,1420,75.2083333333333,-11.25,3.45833333333333,1023.29166666667,7.74541666666667,0,0
"year4_month11_day21",2013,11,1421,128.583333333333,-8.75,3.95833333333333,1025.83333333333,3.51541666666667,0,0
"year4_month11_day22",2013,11,1422,167.875,-8.08333333333333,4.54166666666667,1024.29166666667,9.29625,0,0
"year4_month11_day23",2013,11,1423,233.479166666667,-6.91666666666667,5.79166666666667,1020.04166666667,4.1875,0,0
"year4_month11_day24",2013,11,1424,102.875,-10,6.29166666666667,1015.41666666667,13.1854166666667,0,0
"year4_month11_day25",2013,11,1425,21.9166666666667,-16.875,4.5,1017.33333333333,95.2970833333333,0,0
"year4_month11_day26",2013,11,1426,28.7083333333333,-19.625,0.916666666666667,1018.875,27.13125,0,0
"year4_month11_day27",2013,11,1427,7.45833333333333,-27.2083333333333,-2.25,1026.91666666667,219.329583333333,0,0
"year4_month11_day28",2013,11,1428,25.5,-26,1.70833333333333,1026.16666666667,407.353333333333,0,0
"year4_month11_day29",2013,11,1429,57.4166666666667,-15.6666666666667,4.875,1020,47.34625,0,0
"year4_month11_day30",2013,11,1430,37.5833333333333,-15.375,3.91666666666667,1022.70833333333,8.02458333333333,0,0
"year4_month12_day1",2013,12,1431,79.1666666666667,-14,2.91666666666667,1023.125,3.44416666666667,0,0
"year4_month12_day2",2013,12,1432,133.583333333333,-12.2916666666667,2.20833333333333,1018.875,3.50083333333333,0,0
"year4_month12_day3",2013,12,1433,92.5,-12.875,6.5,1021.58333333333,10.28125,0,0
"year4_month12_day4",2013,12,1434,116.25,-10.2916666666667,4.54166666666667,1019.66666666667,3.96833333333333,0,0
"year4_month12_day5",2013,12,1435,49.25,-13.7083333333333,4.875,1023.58333333333,3.68791666666667,0,0
"year4_month12_day6",2013,12,1436,154.666666666667,-9.70833333333333,1.41666666666667,1019.58333333333,1.71041666666667,0,0
"year4_month12_day7",2013,12,1437,343.916666666667,-5.375,0.166666666666667,1019.875,2.21583333333333,0,0
"year4_month12_day8",2013,12,1438,232.25,-7.25,5.08333333333333,1020.54166666667,20.25,0,0
"year4_month12_day9",2013,12,1439,17.3333333333333,-16.6666666666667,2.08333333333333,1023.875,120.545833333333,0,0
"year4_month12_day10",2013,12,1440,29.5,-16.625,0.0416666666666667,1019.70833333333,38.09125,0,0
"year4_month12_day11",2013,12,1441,28.6666666666667,-19.4583333333333,1.54166666666667,1019.41666666667,41.4620833333333,0,0
"year4_month12_day12",2013,12,1442,23.1666666666667,-23.625,-2.875,1021.54166666667,35.5370833333333,0,0
"year4_month12_day13",2013,12,1443,68.625,-21.6666666666667,-3.79166666666667,1025.54166666667,3.72458333333333,0,0
"year4_month12_day14",2013,12,1444,63.7083333333333,-22.3333333333333,-2.91666666666667,1028.70833333333,6.75875,0,0
"year4_month12_day15",2013,12,1445,50.25,-20.75,-0.916666666666667,1033.33333333333,3.74291666666667,0,0
"year4_month12_day16",2013,12,1446,181.75,-14.75,-3.04166666666667,1031.125,2.80791666666667,0,0
"year4_month12_day17",2013,12,1447,89.9166666666667,-17,-0.958333333333333,1033.125,14.065,0,0
"year4_month12_day18",2013,12,1448,50.125,-20.125,-4.79166666666667,1032.625,16.33625,0,0
"year4_month12_day19",2013,12,1449,41.5833333333333,-19.2916666666667,-5.375,1030.75,9.85041666666667,0,0
"year4_month12_day20",2013,12,1450,41.3333333333333,-18.4583333333333,-3.83333333333333,1034.375,6.01708333333333,0,0
"year4_month12_day21",2013,12,1451,81.7083333333333,-18.2083333333333,-2.625,1035.16666666667,6.835,0,0
"year4_month12_day22",2013,12,1452,177.958333333333,-14.6666666666667,-4.70833333333333,1032.33333333333,3.87291666666667,0,0
"year4_month12_day23",2013,12,1453,149.833333333333,-15.625,-2.41666666666667,1032.04166666667,11.045,0,0
"year4_month12_day24",2013,12,1454,315.916666666667,-11.6666666666667,-4.54166666666667,1034.04166666667,1.72791666666667,0,0
"year4_month12_day25",2013,12,1455,180.708333333333,-14.875,-2.16666666666667,1028.33333333333,41.7333333333333,0,0
"year4_month12_day26",2013,12,1456,14.625,-23.4166666666667,-1.79166666666667,1034.04166666667,245.887083333333,0,0
"year4_month12_day27",2013,12,1457,31.9166666666667,-21.5416666666667,-2.33333333333333,1030.375,259.740416666667,0,0
"year4_month12_day28",2013,12,1458,21.125,-22.9583333333333,-1.25,1026.20833333333,78.2016666666667,0,0
"year4_month12_day29",2013,12,1459,50.5208333333333,-22.875,1.04166666666667,1019.20833333333,12.25375,0,0
"year4_month12_day30",2013,12,1460,39.8333333333333,-22.4583333333333,4.16666666666667,1015.70833333333,57.2108333333333,0,0
"year4_month12_day31",2013,12,1461,51.8333333333333,-18.6666666666667,4.66666666666667,1012.33333333333,56.8766666666667,0,0
"year5_month1_day1",2014,1,1462,53.4166666666667,-17.1666666666667,6.625,1014.45833333333,51.5916666666667,0,0
"year5_month1_day2",2014,1,1463,162.625,-9.20833333333333,0.375,1018.33333333333,3.56958333333333,0,0
"year5_month1_day3",2014,1,1464,61.9166666666667,-13.375,2.75,1022.125,5.99666666666667,0,0
"year5_month1_day4",2014,1,1465,150.416666666667,-7.25,-2,1022.875,2.92416666666667,0,0
"year5_month1_day5",2014,1,1466,104.083333333333,-11.0833333333333,-0.916666666666667,1024.29166666667,15.2370833333333,0,0
"year5_month1_day6",2014,1,1467,150.875,-5.29166666666667,-0.916666666666667,1026,10.3554166666667,0.375,0
"year5_month1_day7",2014,1,1468,121.333333333333,-12.25,-0.0833333333333333,1026.875,9.57125,0,0
"year5_month1_day8",2014,1,1469,19.25,-23,-3.375,1033.625,25.7375,0,0
"year5_month1_day9",2014,1,1470,32.4166666666667,-25.7916666666667,-4.41666666666667,1031.79166666667,21.795,0,0
"year5_month1_day10",2014,1,1471,79.8333333333333,-23.25,-4.75,1030.75,3.985,0,0
"year5_month1_day11",2014,1,1472,156.708333333333,-20.7916666666667,-3.79166666666667,1030.33333333333,3.5,0,0
"year5_month1_day12",2014,1,1473,24.375,-23.875,-1.875,1035.70833333333,12.62625,0,0
"year5_month1_day13",2014,1,1474,119.833333333333,-19.5,-5.5,1031.83333333333,1.93416666666667,0,0
"year5_month1_day14",2014,1,1475,124.75,-18.2916666666667,-3.83333333333333,1033.875,4.50666666666667,0,0
"year5_month1_day15",2014,1,1476,191.791666666667,-17.0833333333333,-2.83333333333333,1031.08333333333,4.41208333333333,0,0
"year5_month1_day16",2014,1,1477,457.5,-8.45833333333333,-0.916666666666667,1027.91666666667,4.1725,0,0
"year5_month1_day17",2014,1,1478,167.541666666667,-13.6666666666667,0.5,1031.33333333333,18.0079166666667,0.166666666666667,0
"year5_month1_day18",2014,1,1479,71.25,-17.4583333333333,0.458333333333333,1032.66666666667,18.3245833333333,0,0
"year5_month1_day19",2014,1,1480,131.166666666667,-10.5416666666667,0.0416666666666667,1024.83333333333,11.3220833333333,0,0
"year5_month1_day20",2014,1,1481,10.4583333333333,-22.0833333333333,0.0416666666666667,1029.58333333333,175.352083333333,0,0
"year5_month1_day21",2014,1,1482,42.375,-21.75,-1.20833333333333,1032.04166666667,109.365416666667,0,0
"year5_month1_day22",2014,1,1483,154.041666666667,-18.4166666666667,-3.08333333333333,1023.58333333333,3.29541666666667,0,0
"year5_month1_day23",2014,1,1484,289.375,-14.0416666666667,-3.08333333333333,1016.79166666667,1.58125,0,0
"year5_month1_day24",2014,1,1485,162.666666666667,-16.9583333333333,2.5,1017.29166666667,10.63625,0,0
"year5_month1_day25",2014,1,1486,34.2083333333333,-19.125,1.79166666666667,1027,9.40541666666667,0,0
"year5_month1_day26",2014,1,1487,55.6666666666667,-10.5833333333333,-1.04166666666667,1029.125,15.93125,0,0
"year5_month1_day27",2014,1,1488,100.791666666667,-14.2916666666667,0.5,1019.125,15.5583333333333,0,0
"year5_month1_day28",2014,1,1489,43.9166666666667,-16.125,-0.0416666666666667,1027.75,19.48125,0,0
"year5_month1_day29",2014,1,1490,142.875,-8.83333333333333,-2.5,1014.91666666667,4.31875,0,0
"year5_month1_day30",2014,1,1491,75.1666666666667,-17.6666666666667,1.95833333333333,1017.79166666667,12.5720833333333,0,0
"year5_month1_day31",2014,1,1492,164.291666666667,-6.625,0.291666666666667,1019.33333333333,10.7629166666667,0,0
"year5_month2_day1",2014,2,1493,156.833333333333,-3.625,2.66666666666667,1016,9.55833333333333,0,0
"year5_month2_day2",2014,2,1494,74.375,-15.9583333333333,4.41666666666667,1015.04166666667,38.0545833333333,0,0
"year5_month2_day3",2014,2,1495,7.41666666666667,-33.3333333333333,-1.20833333333333,1026.875,54.1166666666667,0,0
"year5_month2_day4",2014,2,1496,25.75,-31.7083333333333,-3,1029.625,33.0629166666667,0,0
"year5_month2_day5",2014,2,1497,102.375,-18.1666666666667,-3.91666666666667,1028.70833333333,5.3775,0,0
"year5_month2_day6",2014,2,1498,145.25,-13.0416666666667,-2.375,1029.91666666667,2.3075,0,0
"year5_month2_day7",2014,2,1499,102.25,-7.25,-3.375,1027.33333333333,37.86125,7.125,0
"year5_month2_day8",2014,2,1500,60.0416666666667,-11.9166666666667,-2.95833333333333,1027.83333333333,23.455,4.375,0
"year5_month2_day9",2014,2,1501,13.375,-21.375,-5.875,1036.45833333333,63.9641666666667,0,0
"year5_month2_day10",2014,2,1502,23.9166666666667,-19.7916666666667,-6.33333333333333,1035.04166666667,14.5854166666667,0,0
"year5_month2_day11",2014,2,1503,124.833333333333,-15.5416666666667,-6.04166666666667,1028.29166666667,4.50666666666667,0,0
"year5_month2_day12",2014,2,1504,143.583333333333,-16.4583333333333,-2.66666666666667,1032.29166666667,10.04125,0,0
"year5_month2_day13",2014,2,1505,211.166666666667,-10.5833333333333,-2.20833333333333,1034.83333333333,43.9791666666667,0.125,0
"year5_month2_day14",2014,2,1506,286.5,-9,-3.125,1026.45833333333,2.08166666666667,0,0
"year5_month2_day15",2014,2,1507,372,-7.95833333333333,-1.79166666666667,1024.41666666667,3.55875,0,0
"year5_month2_day16",2014,2,1508,273.875,-9.625,0.75,1029.08333333333,14.4933333333333,0,0
"year5_month2_day17",2014,2,1509,80.7916666666667,-13.4583333333333,0.875,1034.75,14.1379166666667,0,0
"year5_month2_day18",2014,2,1510,67.4583333333333,-11.875,-1.33333333333333,1032.16666666667,19.4479166666667,0.0416666666666667,0
"year5_month2_day19",2014,2,1511,78.4166666666667,-13.0833333333333,-0.541666666666667,1028.66666666667,6.94666666666667,0,0
"year5_month2_day20",2014,2,1512,258.0625,-6.04166666666667,-1.66666666666667,1030.29166666667,16.5029166666667,0.125,0
"year5_month2_day21",2014,2,1513,331.083333333333,-6.29166666666667,-0.875,1028.29166666667,1.99375,0,0
"year5_month2_day22",2014,2,1514,339.583333333333,-4.70833333333333,2.66666666666667,1029.79166666667,6.87083333333333,0,0
"year5_month2_day23",2014,2,1515,292.395833333333,-5.58333333333333,1.79166666666667,1030.79166666667,5.43125,0,0
"year5_month2_day24",2014,2,1516,351.625,-4.95833333333333,3.45833333333333,1027.41666666667,2.77208333333333,0,0
"year5_month2_day25",2014,2,1517,442.666666666667,-4.29166666666667,2.45833333333333,1026.04166666667,2.6975,0,0
"year5_month2_day26",2014,2,1518,407.666666666667,-1.16666666666667,4.66666666666667,1022.83333333333,4.1325,0,0.291666666666667
"year5_month2_day27",2014,2,1519,19.9166666666667,-16.4166666666667,4.45833333333333,1028.625,27.9804166666667,0,0
"year5_month2_day28",2014,2,1520,97.4166666666667,-7.5,1.41666666666667,1026.58333333333,3.85458333333333,0,0
"year5_month3_day1",2014,3,1521,84.9166666666667,-15.375,5.08333333333333,1023.29166666667,14.95375,0,0
"year5_month3_day2",2014,3,1522,154.583333333333,-8.16666666666667,3.875,1022.45833333333,7.98916666666667,0,0
"year5_month3_day3",2014,3,1523,245.208333333333,-5.91666666666667,1,1021.95833333333,5.92333333333333,0,0
"year5_month3_day4",2014,3,1524,59.7916666666667,-19.25,4.125,1026.08333333333,46.21375,0,0
"year5_month3_day5",2014,3,1525,24.9583333333333,-21.4166666666667,2.33333333333333,1028.20833333333,32.3520833333333,0,0
"year5_month3_day6",2014,3,1526,18.0833333333333,-26.625,2.75,1029.79166666667,12.6108333333333,0,0
"year5_month3_day7",2014,3,1527,59.6666666666667,-18.6666666666667,2.5,1029.375,7.56416666666667,0,0
"year5_month3_day8",2014,3,1528,174.791666666667,-7.54166666666667,3.75,1023.41666666667,6.61625,0,0
"year5_month3_day9",2014,3,1529,123.041666666667,-9.79166666666667,3.29166666666667,1025.95833333333,10.32125,0,0
"year5_month3_day10",2014,3,1530,101.458333333333,-7.33333333333333,2.75,1023.91666666667,10.0425,0,0
"year5_month3_day11",2014,3,1531,204.708333333333,-6.41666666666667,6.83333333333333,1017.66666666667,6.94666666666667,0,0
"year5_month3_day12",2014,3,1532,18.0833333333333,-19.125,7.08333333333333,1025.33333333333,8.45375,0,0
"year5_month3_day13",2014,3,1533,22.75,-21.125,6.58333333333333,1021.66666666667,8.71916666666667,0,0
"year5_month3_day14",2014,3,1534,22.875,-21.2916666666667,11.0833333333333,1018,37.1404166666667,0,0
"year5_month3_day15",2014,3,1535,109.041666666667,-10.5,11,1010.75,10.6920833333333,0,0
"year5_month3_day16",2014,3,1536,124.625,-9.04166666666667,11.625,1014.91666666667,13.05125,0,0
"year5_month3_day17",2014,3,1537,91.0833333333333,-7.66666666666667,12.7916666666667,1012.04166666667,40.8079166666667,0,0
"year5_month3_day18",2014,3,1538,39.9583333333333,-9.70833333333333,11.7083333333333,1021.91666666667,35.9641666666667,0,0
"year5_month3_day19",2014,3,1539,59.6666666666667,-7.83333333333333,8.79166666666667,1022.54166666667,18.4391666666667,0,0
"year5_month3_day20",2014,3,1540,10.3333333333333,-16,11.75,1026.25,33.8404166666667,0,0
"year5_month3_day21",2014,3,1541,25.6458333333333,-15,14.75,1020.04166666667,13.1466666666667,0,0
"year5_month3_day22",2014,3,1542,65,-13.875,14.5833333333333,1017.5,10.33625,0,0
"year5_month3_day23",2014,3,1543,152.458333333333,-4.875,12.5,1023.29166666667,14.03875,0,0
"year5_month3_day24",2014,3,1544,243.916666666667,0.208333333333333,12.875,1013.875,5.69375,0,0
"year5_month3_day25",2014,3,1545,228.375,1.20833333333333,14.7083333333333,1010.08333333333,6.12375,0,0
"year5_month3_day26",2014,3,1546,306.416666666667,6.08333333333333,15.5,1010.08333333333,4.92625,0,0
"year5_month3_day27",2014,3,1547,270.75,4.54166666666667,13.4166666666667,1011.29166666667,6.05,0,0
"year5_month3_day28",2014,3,1548,148.25,6.08333333333333,15.9166666666667,1007.79166666667,6.92416666666667,0,0.416666666666667
"year5_month3_day29",2014,3,1549,45.5,0.958333333333333,16.3333333333333,1012.66666666667,5.29,0,0
"year5_month3_day30",2014,3,1550,34.1666666666667,-4.875,18.0416666666667,1015,7.73041666666667,0,0
"year5_month3_day31",2014,3,1551,151.333333333333,2.91666666666667,17.1666666666667,1015.16666666667,17.2829166666667,0,0.0416666666666667
"year5_month4_day1",2014,4,1552,132.958333333333,2.04166666666667,15.9583333333333,1012.125,6.14291666666667,0,0
"year5_month4_day2",2014,4,1553,106.75,1.08333333333333,16.2916666666667,1014.5,14.4145833333333,0,0
"year5_month4_day3",2014,4,1554,24.375,-17.4166666666667,14.0416666666667,1023.20833333333,18.2875,0,0
"year5_month4_day4",2014,4,1555,32.5416666666667,-10.125,13.875,1014.875,10.80125,0,0
"year5_month4_day5",2014,4,1556,25.5416666666667,-11.0416666666667,13.2916666666667,1021.91666666667,8.28791666666667,0,0
"year5_month4_day6",2014,4,1557,57.9166666666667,-8.45833333333333,15.625,1017.375,18.4708333333333,0,0
"year5_month4_day7",2014,4,1558,95.2916666666667,-1.25,16.4583333333333,1013.08333333333,4.27958333333333,0,0
"year5_month4_day8",2014,4,1559,169.291666666667,2.625,17.4166666666667,1013.16666666667,11.8258333333333,0,0
"year5_month4_day9",2014,4,1560,145.375,0.208333333333333,21.2083333333333,1010.75,20.8604166666667,0,0
"year5_month4_day10",2014,4,1561,89.8541666666667,-2.33333333333333,15.625,1021.58333333333,11.8445833333333,0,0.0416666666666667
"year5_month4_day11",2014,4,1562,60.2916666666667,-3.33333333333333,14.4583333333333,1018.95833333333,7.9025,0,0.208333333333333
"year5_month4_day12",2014,4,1563,117.875,-2.375,14.75,1015.91666666667,6.62916666666667,0,0
"year5_month4_day13",2014,4,1564,157.666666666667,3.33333333333333,16.25,1016.875,14.8941666666667,0,0
"year5_month4_day14",2014,4,1565,245.291666666667,8.20833333333333,18.4583333333333,1015.91666666667,10.875,0,0
"year5_month4_day15",2014,4,1566,67.375,2.95833333333333,18.125,1018.5,24.7695833333333,0,0
"year5_month4_day16",2014,4,1567,65.0833333333333,-3.375,16.625,1014,2.58541666666667,0,0
"year5_month4_day17",2014,4,1568,117.708333333333,6.45833333333333,14.375,1012.58333333333,5.59,0,1.16666666666667
"year5_month4_day18",2014,4,1569,145.583333333333,9.58333333333333,16,1019.125,16.055,0,0
"year5_month4_day19",2014,4,1570,63.5,3.5,12.625,1020.75,18.6629166666667,0,0.541666666666667
"year5_month4_day20",2014,4,1571,69.0416666666667,2.54166666666667,14.7916666666667,1016.33333333333,10.15,0,0
"year5_month4_day21",2014,4,1572,50.9166666666667,0.291666666666667,17.625,1015.66666666667,7.78625,0,0
"year5_month4_day22",2014,4,1573,77.4166666666667,2.625,19.0833333333333,1013.16666666667,16.6170833333333,0,0
"year5_month4_day23",2014,4,1574,120.833333333333,10.9583333333333,20.0416666666667,1010.20833333333,71.3791666666667,0,0.125
"year5_month4_day24",2014,4,1575,111.291666666667,11.4583333333333,19.7916666666667,1014,18.0133333333333,0,0
"year5_month4_day25",2014,4,1576,125.708333333333,9,19.4583333333333,1016.45833333333,9.945,0,0.166666666666667
"year5_month4_day26",2014,4,1577,39.1666666666667,7.04166666666667,15.9166666666667,1020,9.96541666666667,0,1.04166666666667
"year5_month4_day27",2014,4,1578,66.8333333333333,5.45833333333333,17.7083333333333,1020.16666666667,10.6908333333333,0,0
"year5_month4_day28",2014,4,1579,67.75,4.95833333333333,18.625,1018.79166666667,5.99583333333333,0,0
"year5_month4_day29",2014,4,1580,104.791666666667,5.625,19.7083333333333,1013.08333333333,10.9704166666667,0,0
"year5_month4_day30",2014,4,1581,112.25,9.58333333333333,21.125,1008.79166666667,17.39375,0,0
"year5_month5_day1",2014,5,1582,123.541666666667,10.6666666666667,20.625,1007.83333333333,39.225,0,0.0833333333333333
"year5_month5_day2",2014,5,1583,38,-2.16666666666667,17.0833333333333,1015.45833333333,133.650416666667,0,0
"year5_month5_day3",2014,5,1584,80.6666666666667,-0.0833333333333333,16.0833333333333,1012.58333333333,27.25125,0,0
"year5_month5_day4",2014,5,1585,46.7916666666667,-9.625,14.25,1017.375,187.561666666667,0,0
"year5_month5_day5",2014,5,1586,46.9583333333333,-5.875,13.875,1017.125,8.49416666666667,0,0
"year5_month5_day6",2014,5,1587,98.7916666666667,3.66666666666667,15.75,1008.45833333333,3.66875,0,0.0416666666666667
"year5_month5_day7",2014,5,1588,91.0833333333333,1.58333333333333,18.9166666666667,1006.125,18.1958333333333,0,0
"year5_month5_day8",2014,5,1589,87.75,7.375,17.4166666666667,1014,15.97375,0,0
"year5_month5_day9",2014,5,1590,68.8333333333333,5.54166666666667,17.6666666666667,1014.66666666667,29.6904166666667,0,0
"year5_month5_day10",2014,5,1591,54.9166666666667,5.75,17.2083333333333,1015.91666666667,8.29,0,0.125
"year5_month5_day11",2014,5,1592,30.75,9.625,12.0416666666667,1006.70833333333,14.9970833333333,0,8.04166666666667
"year5_month5_day12",2014,5,1593,47.25,8.95833333333333,20.875,1000.29166666667,20.8991666666667,0,0
"year5_month5_day13",2014,5,1594,59.0833333333333,5.70833333333333,22.5,999.916666666667,26.4866666666667,0,0
"year5_month5_day14",2014,5,1595,22.9583333333333,-1.375,19.375,1005.04166666667,107.524583333333,0,0
"year5_month5_day15",2014,5,1596,78.6666666666667,3.75,20.375,1000.16666666667,13.705,0,0
"year5_month5_day16",2014,5,1597,80.2916666666667,4.29166666666667,23.25,1006.58333333333,7.57916666666667,0,0
"year5_month5_day17",2014,5,1598,69.375,6.04166666666667,22.0833333333333,1012.29166666667,17.2783333333333,0,0.0416666666666667
"year5_month5_day18",2014,5,1599,100.166666666667,9.625,23.5,1008.33333333333,21.3975,0,0.0416666666666667
"year5_month5_day19",2014,5,1600,109.791666666667,15.5,22.4583333333333,1004.54166666667,10.31875,0,0.416666666666667
"year5_month5_day20",2014,5,1601,83,10.7916666666667,24.875,1003.95833333333,11.6229166666667,0,0
"year5_month5_day21",2014,5,1602,100.333333333333,13.625,24.0833333333333,1005.29166666667,10.095,0,0
"year5_month5_day22",2014,5,1603,139.5,13.7083333333333,27,1006.08333333333,25.4245833333333,0,0
"year5_month5_day23",2014,5,1604,79.625,13.0833333333333,27.9583333333333,1009.625,32.1295833333333,0,0
"year5_month5_day24",2014,5,1605,90,17.4583333333333,20.8333333333333,1007.875,13.6779166666667,0,0.958333333333333
"year5_month5_day25",2014,5,1606,74.75,7.95833333333333,22.875,1006.375,31.5775,0,0
"year5_month5_day26",2014,5,1607,19.9583333333333,3.875,26.375,999.25,12.6241666666667,0,0
"year5_month5_day27",2014,5,1608,30.5,4.79166666666667,26.625,995.875,47.1933333333333,0,0
"year5_month5_day28",2014,5,1609,30.0833333333333,7.16666666666667,28.1666666666667,1000.29166666667,20.9158333333333,0,0
"year5_month5_day29",2014,5,1610,45.375,10.4583333333333,30.2083333333333,997.75,6.29083333333333,0,0
